scenario_id,scenario_class,well,radius_m,pathway,truth_T_ref_m2_s,truth_S_ref,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,lnM_T,lnM_S,lnM_capacity,lnM_response_time,bias_eta,sd_eta,cov_response_model_factor,rmse_m,aic,bic,parameter_count,boundary_hit
mf6_boundary_01,constant head boundary,R100N,100.0,Hantush-Jacob leaky,5e-05,0.001,7.914786585419316e-05,0.001247894824280696,,,99999.999898151,0.4592948172276284,0.22145799097975452,0.4592948172276284,-0.23783682624787378,0.004504462741740071,0.022864732067116054,0.022867720790082428,0.0007312872918487572,-205.49036848124715,-201.49375495072152,3,True
mf6_boundary_01,constant head boundary,R100N,100.0,Lagging Darcy no-leakage,5e-05,0.001,7.266073378022213e-05,0.0012328659897747562,348.9311803742489,641.7815149583795,,0.3737781201333794,0.20934153196135535,0.3737781201333794,-0.16443658817202386,-0.00021977327856798081,0.006225981932896498,0.006226042267588934,0.0006277924127606111,-277.4074860061338,-272.078667965433,4,False
mf6_boundary_01,constant head boundary,R100N,100.0,Lagging Darcy with leakage,5e-05,0.001,5.990621329224485e-05,0.0011079957900145757,1198.283539968533,1751.9497322486318,176.51659259137685,0.18075722206423783,0.10255278869203938,0.18075722206423783,-0.07820443337219851,5.572159653145635e-05,0.0008415330949972463,0.0008415332439944762,5.390295053275209e-05,-387.387246323821,-380.726223772945,5,False
mf6_heterogeneous_00,heterogeneous K,R20E,20.0,Theis confined,5.4836391505373735e-05,0.001,6.475937505834536e-05,0.0008603685938645417,,,,0.16632442652808707,-0.15039438403935504,0.16632442652808707,-0.31671881056744206,0.03909245238685678,0.1486563452981537,0.14948141727241038,0.032973419837223024,-101.82160600600533,-99.15719698565492,2,False
mf6_heterogeneous_00,heterogeneous K,R20E,20.0,Hantush-Jacob leaky,5.4836391505373735e-05,0.001,6.239250510473901e-05,0.0008469994128013331,,,99999.99999999967,0.12909110554397604,-0.1660552775991151,0.12909110554397604,-0.295146383143091,0.04101323004212902,0.16113279721425475,0.16218438078889805,0.04296807484688713,-95.42708426592912,-91.43047073540352,3,True
mf6_heterogeneous_00,heterogeneous K,R20E,20.0,Lagging Darcy no-leakage,5.4836391505373735e-05,0.001,5.452059225805372e-05,0.0009524369551173898,14.394330043522649,76.93056476281933,,-0.0057755822134754765,-0.048731363024993896,-0.0057755822134754765,-0.042955780811518414,0.0009437407031711673,0.023263056100593878,0.02326620377119701,0.0070733799750776,-203.58031629406108,-198.25149825336027,4,False
mf6_heterogeneous_00,heterogeneous K,R20E,20.0,Lagging Darcy with leakage,5.4836391505373735e-05,0.001,5.4521074122746436e-05,0.0009524328013736507,14.384932180374168,76.91574595027076,48324.095891238234,-0.005766744037964998,-0.048735724208980286,-0.005766744037964998,-0.04296898017101538,0.0009433724618338217,0.023263185914432293,0.023266333637732443,0.007074852146336619,-201.58004155533354,-194.9190190044575,5,False
mf6_heterogeneous_00,heterogeneous K,R50E,50.0,Theis confined,5.4836391505373735e-05,0.001,7.015231651270583e-05,0.0012608896435514362,,,,0.24631477616329525,0.23181753812650222,0.24631477616329525,-0.014497238036792903,0.011048083533757833,0.06385223735781005,0.06391737579345548,0.008859478008139705,-150.2284918573903,-147.5640828370399,2,False
mf6_heterogeneous_00,heterogeneous K,R50E,50.0,Hantush-Jacob leaky,5.4836391505373735e-05,0.001,7.008529359063495e-05,0.0012602937644995529,,,99999.99999990391,0.24535892805486817,0.23134484021719837,0.24535892805486817,-0.014014087837669768,0.011080801363920414,0.06410858654388091,0.06417451312290755,0.008954529890458387,-148.00588555126862,-144.009272020743,3,True
mf6_heterogeneous_00,heterogeneous K,R50E,50.0,Lagging Darcy no-leakage,5.4836391505373735e-05,0.001,5.916090900013866e-05,0.001297086574130139,668.2321600296218,1041.3458193206245,,0.07590695072187793,0.2601206526287375,0.07590695072187793,0.1842137019068596,0.0010394772298825319,0.010526218977503148,0.010526510563887623,0.0018433579278363326,-247.75417362099557,-242.42535558029476,4,False
mf6_heterogeneous_00,heterogeneous K,R50E,50.0,Lagging Darcy with leakage,5.4836391505373735e-05,0.001,5.916056921357344e-05,0.0012970851261562954,668.2696588927257,1041.3967527782359,33348.8934039863,0.075901207274951,0.26011953630028223,0.075901207274951,0.18421832902533125,0.0010393058287611532,0.010526422721455233,0.010526714324766545,0.0018432929875512784,-245.75319299208192,-239.0921704412059,5,False
mf6_heterogeneous_00,heterogeneous K,R100E,100.0,Theis confined,5.4836391505373735e-05,0.001,7.117459940294467e-05,0.0011212289945690917,,,,0.2607819526922981,0.1144254002747769,0.2607819526922981,-0.14635655241752102,0.00804808097491667,0.048027157066375635,0.04805486533357273,0.0034816993399878365,-166.22991965894585,-163.56551063859544,2,False
mf6_heterogeneous_00,heterogeneous K,R100E,100.0,Hantush-Jacob leaky,5.4836391505373735e-05,0.001,7.117398960341627e-05,0.0011212236332988439,,,99999.99999956002,0.26077338499896624,0.11442061866184013,0.26077338499896624,-0.14635276633712616,0.00804828977524324,0.048028518264561164,0.048056228888524254,0.0034819233134255907,-164.22833631491616,-160.23172278439054,3,True
mf6_heterogeneous_00,heterogeneous K,R100E,100.0,Lagging Darcy no-leakage,5.4836391505373735e-05,0.001,5.5292615329752455e-05,0.0010841277731332317,2024.0414978128263,3144.3085303448997,,0.008285309153842792,0.08077576796523381,0.008285309153842792,0.0724904588113911,0.0005199358515887406,0.0047272305670847635,0.004727256976712584,0.00035928045327368146,-292.5164935205106,-287.1876754798098,4,False
mf6_heterogeneous_00,heterogeneous K,R100E,100.0,Lagging Darcy with leakage,5.4836391505373735e-05,0.001,5.529229984697317e-05,0.0010841272592287455,2024.1787988832186,3144.4950713351227,72189.4765869325,0.00827960344291871,0.08077529393936635,0.00827960344291871,0.07249569049644781,0.0005201298824861336,0.0047272328181921725,0.0047272592278739395,0.000359252346908456,-290.51620821128176,-283.85518566040577,5,False
mf6_heterogeneous_00,heterogeneous K,R100N,100.0,Theis confined,5.4836391505373735e-05,0.001,6.614661697281298e-05,0.0008594608336478006,,,,0.1875196953801783,-0.15145002396098722,0.1875196953801783,-0.33896971934116543,0.008634382460713795,0.05108892888080358,0.051122283545870874,0.00434253992725167,-162.75544368115231,-160.0910346608019,2,False
mf6_heterogeneous_00,heterogeneous K,R100N,100.0,Hantush-Jacob leaky,5.4836391505373735e-05,0.001,6.614523926402787e-05,0.0008594510326765279,,,99999.99999994157,0.18749886705673735,-0.15146142765359624,0.18749886705673735,-0.33896029471033334,0.008634936180621732,0.05109254416758192,0.05112590591670683,0.004343314697227755,-160.75149169321827,-156.75487816269265,3,True
mf6_heterogeneous_00,heterogeneous K,R100N,100.0,Lagging Darcy no-leakage,5.4836391505373735e-05,0.001,5.2616624998685393e-05,0.0008410686395373104,1572.304968773801,2454.3933194016818,,-0.04132191769702766,-0.173082005767333,-0.04132191769702766,-0.13176008807030537,0.0005030380160262036,0.004583942935376933,0.0045839670155399855,0.0004213744069280574,-294.24173768376403,-288.9129196430632,4,False
mf6_heterogeneous_00,heterogeneous K,R100N,100.0,Lagging Darcy with leakage,5.4836391505373735e-05,0.001,5.261653433732788e-05,0.0008410681716698135,1572.3110792227917,2454.404368816301,99410.25537377282,-0.041323640753867956,-0.17308256204491249,-0.041323640753867956,-0.13175892129104458,0.0005030276656643884,0.004583962425622403,0.004583986506107759,0.00042136184366801737,-292.2415167297101,-285.5804941788341,5,False
mf6_heterogeneous_01,heterogeneous K,R20E,20.0,Theis confined,6.853885944034237e-05,0.001,6.225800940229634e-05,0.0011003301692786129,,,,-0.09611368335399809,0.09561028865680607,-0.09611368335399809,0.19172397201080407,0.027596168136885698,0.1015542224476721,0.101816624682195,0.009356638934590126,-123.03337673089972,-120.36896771054931,2,False
mf6_heterogeneous_01,heterogeneous K,R20E,20.0,Hantush-Jacob leaky,6.853885944034237e-05,0.001,6.0715984800596543e-05,0.0010870157991142901,,,99999.99999978615,-0.12119387109076733,0.08343614263720883,-0.12119387109076733,0.20463001372797623,0.028578473671785138,0.10433669979303932,0.10462130100436616,0.012666605830802435,-119.48779204379204,-115.49117851326643,3,True
mf6_heterogeneous_01,heterogeneous K,R20E,20.0,Lagging Darcy no-leakage,6.853885944034237e-05,0.001,5.591100114981624e-05,0.0011643325029751534,0.3110613673170917,43.19353218687515,,-0.20363971418754714,0.15214796399442435,-0.20363971418754714,0.3557876781819714,0.0017157407822300426,0.02869681236587016,0.028702721386348138,0.01208080283135801,-191.7689649792545,-186.44014693855368,4,False
mf6_heterogeneous_01,heterogeneous K,R20E,20.0,Lagging Darcy with leakage,6.853885944034237e-05,0.001,5.092477120055322e-05,0.0011250634374469558,2.5698883185505794,53.62472959797037,103.85746462529089,-0.2970514062873501,0.11783942290833088,-0.2970514062873501,0.414890829195681,0.0005122854171257107,0.009758112184186037,0.009758344482491908,0.0036215197742587983,-250.19913366439454,-243.5381111135185,5,False
mf6_heterogeneous_01,heterogeneous K,R50E,50.0,Theis confined,6.853885944034237e-05,0.001,7.962451066153527e-05,0.0011920041292405451,,,,0.14992109281612356,0.17563603276513193,0.14992109281612356,0.0257149399490084,0.007142940412929429,0.03410762415530888,0.03411754616566873,0.002616193432289447,-184.9540159324435,-182.2896069120931,2,False
mf6_heterogeneous_01,heterogeneous K,R50E,50.0,Hantush-Jacob leaky,6.853885944034237e-05,0.001,7.951446979672511e-05,0.0011911409007691115,,,99999.9999999263,0.14853813960086998,0.17491158796775977,0.14853813960086998,0.026373448366889866,0.007181566993435438,0.03437628866675295,0.03438644703372372,0.0027767974693778106,-182.52059628846135,-178.52398275793573,3,True
mf6_heterogeneous_01,heterogeneous K,R50E,50.0,Lagging Darcy no-leakage,6.853885944034237e-05,0.001,7.465205732191164e-05,0.001206698312791814,97.04417424089189,191.48810012852843,,0.08543720765628927,0.18788796289623658,0.08543720765628927,0.10245075523994727,-0.00013287466353528618,0.004139659055521188,0.004139676790699975,0.0005067679999264573,-300.26833723637037,-294.93951919566956,4,False
mf6_heterogeneous_01,heterogeneous K,R50E,50.0,Lagging Darcy with leakage,6.853885944034237e-05,0.001,7.332492861519687e-05,0.001197847035186144,131.3297632898592,235.00401844893744,421.57930969741324,0.06749976580397642,0.18052580805700766,0.06749976580397642,0.11302604225303124,-5.9555471377978265e-05,0.0035440628804553932,0.0035440740091752273,0.0006334205292973842,-306.9890598366034,-300.3280372857274,5,False
mf6_heterogeneous_01,heterogeneous K,R100E,100.0,Theis confined,6.853885944034237e-05,0.001,9.440589551685523e-05,0.0011558227497927068,,,,0.3202026481911366,0.1448124278646966,0.3202026481911366,-0.17539022032643992,0.006739230728160907,0.04118172127885648,0.04119918782156735,0.002841687267922532,-174.8778859493349,-172.2134769289845,2,False
mf6_heterogeneous_01,heterogeneous K,R100E,100.0,Hantush-Jacob leaky,6.853885944034237e-05,0.001,9.440319381356761e-05,0.0011558054759113453,,,99999.99999590889,0.3201740298306818,0.14479748265753073,0.3201740298306818,-0.17537654717315102,0.006740005738142369,0.041187282275155605,0.041204755896300654,0.002842501402168939,-172.8703547829916,-168.87374125246598,3,True
mf6_heterogeneous_01,heterogeneous K,R100E,100.0,Lagging Darcy no-leakage,6.853885944034237e-05,0.001,7.714254015601426e-05,0.0011460715102023817,2160.917046894675,3094.259881109039,,0.1182540058865591,0.1363400161733178,0.1182540058865591,0.018086010286758554,0.0006404361949965288,0.006516369292286858,0.00651643846915319,0.0005135082164058422,-274.61173868637036,-269.28292064566955,4,False
mf6_heterogeneous_01,heterogeneous K,R100E,100.0,Lagging Darcy with leakage,6.853885944034237e-05,0.001,7.714241794582944e-05,0.0011460720762151923,2161.0065330302846,3094.3741351101608,99999.59593864258,0.11825242167269505,0.1363405100453544,0.11825242167269505,0.018088088372659333,0.0006406093801746355,0.006516370383679999,0.006516439560594501,0.0005135119473850215,-272.61157919459095,-265.95055664371495,5,True
mf6_heterogeneous_01,heterogeneous K,R100N,100.0,Theis confined,6.853885944034237e-05,0.001,6.518170161439814e-05,0.001139715604968568,,,,-0.05022209606221747,0.13077876195793803,-0.05022209606221747,0.18100085802015556,0.0037256313522954854,0.01827754168408688,0.01827906827820011,0.0006592137585240141,-219.95369651202245,-217.28928749167204,2,False
mf6_heterogeneous_01,heterogeneous K,R100N,100.0,Hantush-Jacob leaky,6.853885944034237e-05,0.001,6.51814406426944e-05,0.0011397127857223407,,,99999.99999900509,-0.050226099827380355,0.13077628831477478,-0.050226099827380355,0.18100238814215497,0.0037257025880941654,0.018277884180370577,0.01827941086031077,0.0006593180483194398,-217.95264627474188,-213.95603274421626,3,True
mf6_heterogeneous_01,heterogeneous K,R100N,100.0,Lagging Darcy no-leakage,6.853885944034237e-05,0.001,6.075322833880821e-05,0.0011257483195298802,216.36207484419594,449.15300504075816,,-0.12058065333103761,0.1184479874423828,-0.12058065333103761,0.23902864077342043,-0.000252551110108882,0.004121850360962102,0.004121867868222843,0.0003390116699603282,-300.430869250703,-295.1020512100022,4,False
mf6_heterogeneous_01,heterogeneous K,R100N,100.0,Lagging Darcy with leakage,6.853885944034237e-05,0.001,5.444394178704133e-05,0.0010562328504733444,786.1382563798046,1144.475524258596,227.79983453683062,-0.2302292942763823,0.05470866331918345,-0.2302292942763823,0.28493795759556567,-0.00011160233693548279,0.0013721364727884663,0.0013721371186414565,0.00012461285647314985,-359.9444921013156,-353.2834695504396,5,False
mf6_heterogeneous_02,heterogeneous K,R20E,20.0,Theis confined,4.556182768345335e-05,0.001,3.728494222680545e-05,0.0009791357881452465,,,,-0.20048070224906497,-0.021084945206324774,-0.20048070224906497,0.17939575704274027,0.03063058369962794,0.12872407187423998,0.12925915304063637,0.028209505777962364,-110.22531114302585,-107.56090212267544,2,False
mf6_heterogeneous_02,heterogeneous K,R20E,20.0,Hantush-Jacob leaky,4.556182768345335e-05,0.001,3.671964177494089e-05,0.0009715286066940411,,,99999.99999996733,-0.2157584436209827,-0.028884564695909002,-0.2157584436209827,0.1868738789250736,0.03126021645325957,0.13158896503156253,0.13216066260848752,0.03241327660427085,-106.99780011321607,-103.00118658269047,3,True
mf6_heterogeneous_02,heterogeneous K,R20E,20.0,Lagging Darcy no-leakage,4.556182768345335e-05,0.001,3.170194816552716e-05,0.0010416018298153478,23.49687505572661,100.37896095421782,,-0.36269211842063775,0.04075974920578959,-0.36269211842063775,0.4034518676264272,0.0010386894713808774,0.016838126745423072,0.01683932031291886,0.01213350208141139,-221.6181509376858,-216.289332896985,4,False
mf6_heterogeneous_02,heterogeneous K,R20E,20.0,Lagging Darcy with leakage,4.556182768345335e-05,0.001,2.969509543086838e-05,0.0010199863800232048,39.258294367453296,129.889932153776,115.73431813701582,-0.4280883585770497,0.01978927428860198,-0.4280883585770497,0.4478776328656516,0.0018436204532284888,0.008917951058010305,0.008918128371782791,0.001973886610086607,-254.106614479057,-247.44559192818096,5,False
mf6_heterogeneous_02,heterogeneous K,R50E,50.0,Theis confined,4.556182768345335e-05,0.001,4.128928263266101e-05,0.001121204793574852,,,,-0.0984672878701911,0.11440381569612099,-0.0984672878701911,0.21287110356631198,0.007912034948892258,0.04109536995470608,0.041112726828508896,0.003396447609909495,-174.70629178828034,-172.04188276792993,2,False
mf6_heterogeneous_02,heterogeneous K,R50E,50.0,Hantush-Jacob leaky,4.556182768345335e-05,0.001,4.1280679176972744e-05,0.0011210653697228947,,,99999.99996843221,-0.09867567977278732,0.1142794561479994,-0.09867567977278732,0.21295513592078674,0.007916912636186591,0.04110531421627902,0.04112268369614334,0.0033964665805888247,-172.69196625127807,-168.69535272075245,3,True
mf6_heterogeneous_02,heterogeneous K,R50E,50.0,Lagging Darcy no-leakage,4.556182768345335e-05,0.001,3.783008864685999e-05,0.0011211144336780803,111.07544505616399,257.03899074752394,,-0.18596547180382755,0.11432322066244108,-0.18596547180382755,0.3002886924662685,-0.0003082510250525114,0.011928613478718856,0.011929037827329425,0.0036351016277879275,-241.0125657635507,-235.6837477228499,4,False
mf6_heterogeneous_02,heterogeneous K,R50E,50.0,Lagging Darcy with leakage,4.556182768345335e-05,0.001,3.258701403093983e-05,0.0010409294981218997,395.6498772274436,642.064171219067,119.93047116578614,-0.3351563873373262,0.04011406219231012,-0.3351563873373262,0.37527044952963634,0.0001430646198799905,0.0011013164098723858,0.0011013167438327738,0.00019107986461979701,-371.962484450439,-365.301461899563,5,False
mf6_heterogeneous_02,heterogeneous K,R100E,100.0,Theis confined,4.556182768345335e-05,0.001,5.8291506667433935e-05,0.00136939140054321,,,,0.24638614576791634,0.3143664079591038,0.24638614576791634,0.0679802621911874,0.004800971404195479,0.026934927086770328,0.026939813082289384,0.0014734264889833474,-198.5131990886315,-195.8487900682811,2,False
mf6_heterogeneous_02,heterogeneous K,R100E,100.0,Hantush-Jacob leaky,4.556182768345335e-05,0.001,5.829146614568118e-05,0.0013693906293353523,,,99999.99999895268,0.24638545061060843,0.3143658447833204,0.24638545061060843,0.06798039417271176,0.004800952972383034,0.026935048674421494,0.02693993473611541,0.0014734501230831,-196.51296121873168,-192.51634768820605,3,True
mf6_heterogeneous_02,heterogeneous K,R100E,100.0,Lagging Darcy no-leakage,4.556182768345335e-05,0.001,4.9965873818237766e-05,0.001320049511450606,1546.6608380306832,2201.7193050638953,,0.09226999502632097,0.27766924456954833,0.09226999502632097,0.18539924954322737,-1.5415373751818493e-05,0.0002989421582825965,0.0002989421650478038,1.3651495626734134e-05,-447.39577348829505,-442.06695544759424,4,False
mf6_heterogeneous_02,heterogeneous K,R100E,100.0,Lagging Darcy with leakage,4.556182768345335e-05,0.001,4.996565378703679e-05,0.0013200453016855576,1546.625746822691,2201.683053312599,30156.040692553357,0.09226559138702407,0.27766605546813605,0.09226559138702407,0.18540046408111188,-1.544050597828147e-05,0.0002989482705224183,0.00029894827722128824,1.3640314316205245e-05,-445.3943803952269,-438.7333578443509,5,False
mf6_heterogeneous_02,heterogeneous K,R100N,100.0,Theis confined,4.556182768345335e-05,0.001,6.349418572465403e-05,0.0016010052171260098,,,,0.33187808457389956,0.4706316926763574,0.33187808457389956,0.13875360810245774,0.005224722989091221,0.029327582395821776,0.029333889741354195,0.0014361778750905036,-193.7482716468085,-191.08386262645809,2,False
mf6_heterogeneous_02,heterogeneous K,R100N,100.0,Hantush-Jacob leaky,4.556182768345335e-05,0.001,6.349413945859915e-05,0.0016010043899627143,,,99999.99999989787,0.3318773559076256,0.47063117602375665,0.3318773559076256,0.13875382011613094,0.005224725171132568,0.029327663343387093,0.029333970741153893,0.0014361891078329895,-191.74812126036466,-187.75150772983903,3,True
mf6_heterogeneous_02,heterogeneous K,R100N,100.0,Lagging Darcy no-leakage,4.556182768345335e-05,0.001,5.279376585044294e-05,0.0015286599165219871,1809.19409779658,2652.0184635123974,,0.14732285898565872,0.4243914800504751,0.14732285898565872,0.27706862106481633,4.704481246744595e-05,0.0005932159183095591,0.0005932159705002877,1.5614124780717964e-05,-408.9135845750546,-403.5847665343538,4,False
mf6_heterogeneous_02,heterogeneous K,R100N,100.0,Lagging Darcy with leakage,4.556182768345335e-05,0.001,5.279260626448503e-05,0.0015286407422443547,1809.3200380529393,2652.1924776152305,15679.748355665235,0.14730089429580842,0.42437893677797894,0.14730089429580842,0.27707804248217044,4.7085977153923064e-05,0.0005933747367106935,0.0005933747890191047,1.561249426865355e-05,-406.89837363713565,-400.23735108625965,5,False
mf6_combined_00,heterogeneous leakage boundary,R20E,20.0,Theis confined,6.1004405337253346e-05,0.001,8.853243853618475e-05,0.0010479893452122451,,,,0.3724229417784225,0.04687341906495944,0.3724229417784225,-0.32554952271346294,0.03038813532967078,0.10333330589085056,0.10360976286889194,0.008496447552056361,-121.72195131705544,-119.05754229670504,2,False
mf6_combined_00,heterogeneous leakage boundary,R20E,20.0,Hantush-Jacob leaky,6.1004405337253346e-05,0.001,8.509622270034528e-05,0.0010299807903796276,,,99999.99999996858,0.33283656778510823,0.029540151950762445,0.33283656778510823,-0.3032964158343457,0.032091544387298436,0.10931328577820261,0.10964065707918513,0.012870362739398731,-116.57939743661575,-112.58278390609014,3,True
mf6_combined_00,heterogeneous leakage boundary,R20E,20.0,Lagging Darcy no-leakage,6.1004405337253346e-05,0.001,7.977508070830331e-05,0.0011232234107166244,0.008863334092194053,36.08673919385829,,0.26826510365382283,0.11620259694668741,0.26826510365382283,-0.15206250670713542,0.0024447561143295343,0.025664502240867172,0.025668728908926457,0.00925487911280489,-197.8642427039772,-192.5354246632764,4,False
mf6_combined_00,heterogeneous leakage boundary,R20E,20.0,Lagging Darcy with leakage,6.1004405337253346e-05,0.001,7.408131591166816e-05,0.0010969543029865846,0.0006017408760384218,41.19780078026752,132.23985743255875,0.19421727335743816,0.09253752407775402,0.19421727335743816,-0.10167974927968418,0.0013063721996218584,0.007195281652469322,0.007195374782140469,0.00038776174306235256,-266.3995860477011,-259.7385634968251,5,False
mf6_combined_00,heterogeneous leakage boundary,R50E,50.0,Theis confined,6.1004405337253346e-05,0.001,9.130434775234918e-05,0.0010677871294213573,,,,0.4032523267655925,0.0655884036505247,0.4032523267655925,-0.33766392311506765,0.006182353751566284,0.035792579153927126,0.03580404576044658,0.004021954376070196,-182.64593702460877,-179.98152800425837,2,False
mf6_combined_00,heterogeneous leakage boundary,R50E,50.0,Hantush-Jacob leaky,6.1004405337253346e-05,0.001,8.950285288856969e-05,0.0010549296918199273,,,395.31499713377445,0.38332442041355824,0.0534741218825847,0.38332442041355824,-0.32985029853097353,0.0065468875021860795,0.03483866698586298,0.034849240866881986,0.0030147607757638386,-182.0047445037062,-178.00813097318058,3,False
mf6_combined_00,heterogeneous leakage boundary,R50E,50.0,Lagging Darcy no-leakage,6.1004405337253346e-05,0.001,8.752577782222153e-05,0.0010794543810560499,4.723333945450748,57.06669723890197,,0.3609872734497887,0.07645571075235412,0.3609872734497887,-0.28453156269743457,7.870607828043354e-05,0.02517711683687958,0.025181107226930316,0.005187710174595761,-199.19991678027202,-193.8710987395712,4,False
mf6_combined_00,heterogeneous leakage boundary,R50E,50.0,Lagging Darcy with leakage,6.1004405337253346e-05,0.001,7.234829710456214e-05,0.0009978729542573389,225.04182628890564,353.2784805627855,129.86998684087615,0.17054583568133613,-0.0021293111173974013,0.17054583568133613,-0.17267514679873347,0.00023076350197882901,0.0018393806308505637,0.00183938218662589,0.00018956238994234726,-343.27123246148244,-336.61020991060644,5,False
mf6_combined_00,heterogeneous leakage boundary,R100E,100.0,Theis confined,6.1004405337253346e-05,0.001,0.00013784673671663017,0.001705236717278702,,,,0.815196384268285,0.5337039382121083,0.815196384268285,-0.2814924460561767,0.002970441688228513,0.017177019111199725,0.01717828620889421,0.0006747136753815956,-223.7573708085424,-221.09296178819199,2,False
mf6_combined_00,heterogeneous leakage boundary,R100E,100.0,Hantush-Jacob leaky,6.1004405337253346e-05,0.001,0.00013697518865244906,0.0016979070722028834,,,942.8594454989171,0.8088537244908663,0.5293963585958246,0.8088537244908663,-0.27945736589504194,0.003031739388048768,0.017149922995591125,0.01715118410609592,0.000642704180108776,-221.80791024881862,-217.811296718293,3,False
mf6_combined_00,heterogeneous leakage boundary,R100E,100.0,Lagging Darcy no-leakage,6.1004405337253346e-05,0.001,0.00013237673823381584,0.0017019962789125433,20.049168606636165,163.85344487836122,,0.7747058547598318,0.531801843845939,0.7747058547598318,-0.2429040109138929,0.00011198261017598346,0.012907620128907511,0.012908157771427946,0.0008950278670477089,-236.61260489359617,-231.28378685289536,4,False
mf6_combined_00,heterogeneous leakage boundary,R100E,100.0,Lagging Darcy with leakage,6.1004405337253346e-05,0.001,9.646553340968725e-05,0.0014358333159269017,1175.0019953416095,1671.9792790025722,142.4727503788508,0.45823969759754846,0.36174538862896033,0.45823969759754846,-0.09649430896858809,0.0001039925832023642,0.0014992995501800102,0.001499300392748474,7.30808108319384e-05,-355.03335237053375,-348.37232981965775,5,False
mf6_combined_00,heterogeneous leakage boundary,R100N,100.0,Theis confined,6.1004405337253346e-05,0.001,0.00010203293799366285,0.0008485778398823503,,,,0.5143496024536738,-0.1641934602923907,0.5143496024536738,-0.6785430627460644,0.004840492896260512,0.027954763349795072,0.02796022568285683,0.0016165641238054368,-196.48234182827125,-193.81793280792084,2,False
mf6_combined_00,heterogeneous leakage boundary,R100N,100.0,Hantush-Jacob leaky,6.1004405337253346e-05,0.001,0.00010202273116648667,0.0008485279850748579,,,99999.99999385222,0.51424956282011,-0.16425221303105142,0.51424956282011,-0.6785017758511614,0.004842235430065303,0.027936802951278674,0.027942254761627396,0.0016096437211460357,-194.5166375566468,-190.52002402612118,3,True
mf6_combined_00,heterogeneous leakage boundary,R100N,100.0,Lagging Darcy no-leakage,6.1004405337253346e-05,0.001,9.654236469678457e-05,0.0008495141797899683,9.515744137404473,149.67281204329046,,0.4590358441999349,-0.16309064608483478,0.4590358441999349,-0.6221264902847697,-0.00019725139718418185,0.018355335064519515,0.01835688123523042,0.002167292159126437,-216.89370139434766,-211.56488335364685,4,False
mf6_combined_00,heterogeneous leakage boundary,R100N,100.0,Lagging Darcy with leakage,6.1004405337253346e-05,0.001,6.913405361251888e-05,0.0007209748580065109,926.0355472925835,1394.8503335189987,151.39843787482175,0.12510134555990507,-0.32715101330864793,0.12510134555990507,-0.4522523588685529,0.0002526999489142888,0.002532259569552793,0.0025322636289701315,0.00016809503256191635,-325.5346344988359,-318.8736119479599,5,False
mf6_combined_01,heterogeneous leakage boundary,R20E,20.0,Theis confined,7.505943925210325e-05,0.001,0.00014618176373420254,0.0010319961251104514,,,,0.6665704814585638,0.03149491231438732,0.6665704814585638,-0.6350755691441766,0.028885604703185762,0.10974076564668611,0.11007199910403793,0.008941695272366773,-118.81503119768625,-116.15062217733585,2,False
mf6_combined_01,heterogeneous leakage boundary,R20E,20.0,Hantush-Jacob leaky,7.505943925210325e-05,0.001,0.000137348918666299,0.0010071388995254494,,,99999.99999994246,0.6042442166597725,0.007113538211944031,0.6042442166597725,-0.5971306784478282,0.03162490582328033,0.1092429074827535,0.10956964583604767,0.0051399542304921535,-116.67898202561467,-112.68236849508907,3,True
mf6_combined_01,heterogeneous leakage boundary,R20E,20.0,Lagging Darcy no-leakage,7.505943925210325e-05,0.001,0.0001341155808116746,0.0011129772538679742,0.006730257822497739,25.823934847845813,,0.5804216485279756,0.10703863530827042,0.5804216485279756,-0.47338301321970505,0.0033663317930731113,0.057985374855615,0.058034150125074464,0.012878402619028829,-152.384208905596,-147.0553908648952,4,False
mf6_combined_01,heterogeneous leakage boundary,R20E,20.0,Lagging Darcy with leakage,7.505943925210325e-05,0.001,0.00011421288616828449,0.0010686103682908071,0.02062090881186293,34.880728168357514,99.65292199778273,0.41978380644067853,0.06635908318097544,0.41978380644067853,-0.3534247232597029,0.0016633401859922922,0.015344419698584914,0.015345322958458578,0.0014887052409323202,-224.59134357355555,-217.93032102267952,5,False
mf6_combined_01,heterogeneous leakage boundary,R50E,50.0,Theis confined,7.505943925210325e-05,0.001,0.0001798527988346694,0.001389057637130361,,,,0.8738584090535415,0.32862555832552254,0.8738584090535415,-0.5452328507280189,0.002387828483873903,0.04393327523025357,0.04395448301966184,0.004895050706166767,-171.93731106430656,-169.27290204395615,2,False
mf6_combined_01,heterogeneous leakage boundary,R50E,50.0,Hantush-Jacob leaky,7.505943925210325e-05,0.001,0.00015634149728277691,0.0012840322167327672,,,155.96924319499408,0.7337623768228151,0.25000529586636777,0.7337623768228151,-0.48375708095644737,0.0050003426785781525,0.0233691345683005,0.023372325498539338,0.0010700132300128355,-204.07444965882752,-200.0778361283019,3,False
