Unnamed: 0,Unnamed: 1,WELL,DATE-TIME,DD-ft,WEIGHT,PLUS LABEL,Trimmed_WELL,TenChar_TAG,pif #,PEST MEASURED VALUE,MOD2OBS_Measured,MOD2OBS_Measured__PLUS,weight,time_s,drawdown_m,short,well_number,distance_mi,distance_m,certainty
,,FETH_12hr,2017-11-28 12:00:00,0.003371718,5.0,,bFETH__,bFETH__0001,l1  [bFETH__0001]37:57,bFETH__0001   +000.003      010.00000      DD_Bongo,bFETH       11/28/2017  12:00:00    +000.003,bFETH       11/28/2017  12:00:00    +000.003,5.0,4020.0,0.0010276996464,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-11-29 00:00:00,0.008934429,5.0,,bFETH__,bFETH__0002,l1  [bFETH__0002]37:57,bFETH__0002   +000.009      010.00000      DD_Bongo,bFETH       11/29/2017  00:00:00    +000.009,bFETH       11/29/2017  00:00:00    +000.009,5.0,47220.0,0.0027232139592,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-11-29 12:00:00,0.005739474,5.0,,bFETH__,bFETH__0003,l1  [bFETH__0003]37:57,bFETH__0003   +000.006      010.00000      DD_Bongo,bFETH       11/29/2017  12:00:00    +000.006,bFETH       11/29/2017  12:00:00    +000.006,5.0,90420.0,0.0017493916752,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-11-30 00:00:00,0.001140692,5.0,,bFETH__,bFETH__0004,l1  [bFETH__0004]37:57,bFETH__0004   +000.001      010.00000      DD_Bongo,bFETH       11/30/2017  00:00:00    +000.001,bFETH       11/30/2017  00:00:00    +000.001,5.0,133620.0,0.0003476829216,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-11-30 12:00:00,0.003404151,5.0,,bFETH__,bFETH__0005,l1  [bFETH__0005]37:57,bFETH__0005   +000.003      010.00000      DD_Bongo,bFETH       11/30/2017  12:00:00    +000.003,bFETH       11/30/2017  12:00:00    +000.003,5.0,176820.0,0.0010375852248,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-01 00:00:00,0.0004390926,5.0,,bFETH__,bFETH__0006,l1  [bFETH__0006]37:57,bFETH__0006   +000.000      010.00000      DD_Bongo,bFETH       12/01/2017  00:00:00    +000.000,bFETH       12/01/2017  00:00:00    +000.000,5.0,220020.0,0.00013383542448,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-01 12:00:00,0.003627131,5.0,,bFETH__,bFETH__0007,l1  [bFETH__0007]37:57,bFETH__0007   +000.004      010.00000      DD_Bongo,bFETH       12/01/2017  12:00:00    +000.004,bFETH       12/01/2017  12:00:00    +000.004,5.0,263220.0,0.0011055495288,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-02 00:00:00,0.002517426,5.0,,bFETH__,bFETH__0008,l1  [bFETH__0008]37:57,bFETH__0008   +000.003      010.00000      DD_Bongo,bFETH       12/02/2017  00:00:00    +000.003,bFETH       12/02/2017  00:00:00    +000.003,5.0,306420.0,0.0007673114448,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-02 12:00:00,0.01026437,5.0,,bFETH__,bFETH__0009,l1  [bFETH__0009]37:57,bFETH__0009   +000.010      010.00000      DD_Bongo,bFETH       12/02/2017  12:00:00    +000.010,bFETH       12/02/2017  12:00:00    +000.010,5.0,349620.0,0.003128579976,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-03 00:00:00,0.007945311,5.0,,bFETH__,bFETH__0010,l1  [bFETH__0010]37:57,bFETH__0010   +000.008      010.00000      DD_Bongo,bFETH       12/03/2017  00:00:00    +000.008,bFETH       12/03/2017  00:00:00    +000.008,5.0,392820.0,0.0024217307928,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-03 12:00:00,0.0135725,5.0,,bFETH__,bFETH__0011,l1  [bFETH__0011]37:57,bFETH__0011   +000.014      010.00000      DD_Bongo,bFETH       12/03/2017  12:00:00    +000.014,bFETH       12/03/2017  12:00:00    +000.014,5.0,436020.0,0.004136898,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-04 00:00:00,0.03271996,5.0,,bFETH__,bFETH__0012,l1  [bFETH__0012]37:57,bFETH__0012   +000.033      010.00000      DD_Bongo,bFETH       12/04/2017  00:00:00    +000.033,bFETH       12/04/2017  00:00:00    +000.033,5.0,479220.0,0.009973043808,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-04 12:00:00,0.02516113,5.0,,bFETH__,bFETH__0013,l1  [bFETH__0013]37:57,bFETH__0013   +000.025      010.00000      DD_Bongo,bFETH       12/04/2017  12:00:00    +000.025,bFETH       12/04/2017  12:00:00    +000.025,5.0,522420.0,0.007669112424,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-05 00:00:00,0.02370094,5.0,,bFETH__,bFETH__0014,l1  [bFETH__0014]37:57,bFETH__0014   +000.024      010.00000      DD_Bongo,bFETH       12/05/2017  00:00:00    +000.024,bFETH       12/05/2017  00:00:00    +000.024,5.0,565620.0,0.007224046512,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-05 12:00:00,0.03710594,5.0,,bFETH__,bFETH__0015,l1  [bFETH__0015]37:57,bFETH__0015   +000.037      010.00000      DD_Bongo,bFETH       12/05/2017  12:00:00    +000.037,bFETH       12/05/2017  12:00:00    +000.037,5.0,608820.0,0.011309890512,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-06 00:00:00,0.03015345,5.0,,bFETH__,bFETH__0016,l1  [bFETH__0016]37:57,bFETH__0016   +000.030      010.00000      DD_Bongo,bFETH       12/06/2017  00:00:00    +000.030,bFETH       12/06/2017  00:00:00    +000.030,5.0,652020.0,0.00919077156,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-06 12:00:00,0.06199966,5.0,,bFETH__,bFETH__0017,l1  [bFETH__0017]37:57,bFETH__0017   +000.062      010.00000      DD_Bongo,bFETH       12/06/2017  12:00:00    +000.062,bFETH       12/06/2017  12:00:00    +000.062,5.0,695220.0,0.018897496368,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-07 00:00:00,0.06882837,5.0,,bFETH__,bFETH__0018,l1  [bFETH__0018]37:57,bFETH__0018   +000.069      010.00000      DD_Bongo,bFETH       12/07/2017  00:00:00    +000.069,bFETH       12/07/2017  00:00:00    +000.069,5.0,738420.0,0.020978887176,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-07 12:00:00,0.08115076,5.0,,bFETH__,bFETH__0019,l1  [bFETH__0019]37:57,bFETH__0019   +000.081      010.00000      DD_Bongo,bFETH       12/07/2017  12:00:00    +000.081,bFETH       12/07/2017  12:00:00    +000.081,5.0,781620.0,0.024734751648,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-08 00:00:00,0.06572142,5.0,,bFETH__,bFETH__0020,l1  [bFETH__0020]37:57,bFETH__0020   +000.066      010.00000      DD_Bongo,bFETH       12/08/2017  00:00:00    +000.066,bFETH       12/08/2017  00:00:00    +000.066,5.0,824820.0,0.020031888816,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-08 12:00:00,0.07744178,5.0,,bFETH__,bFETH__0021,l1  [bFETH__0021]37:57,bFETH__0021   +000.077      010.00000      DD_Bongo,bFETH       12/08/2017  12:00:00    +000.077,bFETH       12/08/2017  12:00:00    +000.077,5.0,868020.0,0.023604254544,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-09 00:00:00,0.08910381,5.0,,bFETH__,bFETH__0022,l1  [bFETH__0022]37:57,bFETH__0022   +000.089      010.00000      DD_Bongo,bFETH       12/09/2017  00:00:00    +000.089,bFETH       12/09/2017  00:00:00    +000.089,5.0,911220.0,0.027158841288,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-09 12:00:00,0.0861352,5.0,,bFETH__,bFETH__0023,l1  [bFETH__0023]37:57,bFETH__0023   +000.086      010.00000      DD_Bongo,bFETH       12/09/2017  12:00:00    +000.086,bFETH       12/09/2017  12:00:00    +000.086,5.0,954420.0,0.02625400896,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-10 00:00:00,0.0971032,5.0,,bFETH__,bFETH__0024,l1  [bFETH__0024]37:57,bFETH__0024   +000.097      010.00000      DD_Bongo,bFETH       12/10/2017  00:00:00    +000.097,bFETH       12/10/2017  00:00:00    +000.097,5.0,997620.0,0.02959705536,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-10 12:00:00,0.09290674,5.0,,bFETH__,bFETH__0025,l1  [bFETH__0025]37:57,bFETH__0025   +000.093      010.00000      DD_Bongo,bFETH       12/10/2017  12:00:00    +000.093,bFETH       12/10/2017  12:00:00    +000.093,5.0,1040820.0,0.028317974352,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-11 00:00:00,0.08495021,5.0,,bFETH__,bFETH__0026,l1  [bFETH__0026]37:57,bFETH__0026   +000.085      010.00000      DD_Bongo,bFETH       12/11/2017  00:00:00    +000.085,bFETH       12/11/2017  00:00:00    +000.085,5.0,1084020.0,0.025892824008,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-11 12:00:00,0.09361237,5.0,,bFETH__,bFETH__0027,l1  [bFETH__0027]37:57,bFETH__0027   +000.094      010.00000      DD_Bongo,bFETH       12/11/2017  12:00:00    +000.094,bFETH       12/11/2017  12:00:00    +000.094,5.0,1127220.0,0.028533050376,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-12 00:00:00,0.1069769,5.0,,bFETH__,bFETH__0028,l1  [bFETH__0028]37:57,bFETH__0028   +000.107      010.00000      DD_Bongo,bFETH       12/12/2017  00:00:00    +000.107,bFETH       12/12/2017  00:00:00    +000.107,5.0,1170420.0,0.03260655912,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-12 12:00:00,0.1098409,5.0,,bFETH__,bFETH__0029,l1  [bFETH__0029]37:57,bFETH__0029   +000.110      010.00000      DD_Bongo,bFETH       12/12/2017  12:00:00    +000.110,bFETH       12/12/2017  12:00:00    +000.110,5.0,1213620.0,0.03347950632,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-13 00:00:00,0.1142964,5.0,,bFETH__,bFETH__0030,l1  [bFETH__0030]37:57,bFETH__0030   +000.114      010.00000      DD_Bongo,bFETH       12/13/2017  00:00:00    +000.114,bFETH       12/13/2017  00:00:00    +000.114,5.0,1256820.0,0.03483754272,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-13 12:00:00,0.103769,5.0,,bFETH__,bFETH__0031,l1  [bFETH__0031]37:57,bFETH__0031   +000.104      010.00000      DD_Bongo,bFETH       12/13/2017  12:00:00    +000.104,bFETH       12/13/2017  12:00:00    +000.104,5.0,1300020.0,0.0316287912,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-14 00:00:00,0.1059271,5.0,,bFETH__,bFETH__0032,l1  [bFETH__0032]37:57,bFETH__0032   +000.106      010.00000      DD_Bongo,bFETH       12/14/2017  00:00:00    +000.106,bFETH       12/14/2017  00:00:00    +000.106,5.0,1343220.0,0.03228658008,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-14 12:00:00,0.1085214,5.0,,bFETH__,bFETH__0033,l1  [bFETH__0033]37:57,bFETH__0033   +000.109      010.00000      DD_Bongo,bFETH       12/14/2017  12:00:00    +000.109,bFETH       12/14/2017  12:00:00    +000.109,5.0,1386420.0,0.03307732272,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-15 00:00:00,0.1098756,3.0,,bFETH__,bFETH__0034,l1  [bFETH__0034]37:57,bFETH__0034   +000.110      006.00000      DD_Bongo,bFETH       12/15/2017  00:00:00    +000.110,bFETH       12/15/2017  00:00:00    +000.110,3.0,1429620.0,0.03349008288,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-15 12:00:00,0.1081361,3.0,,bFETH__,bFETH__0035,l1  [bFETH__0035]37:57,bFETH__0035   +000.108      006.00000      DD_Bongo,bFETH       12/15/2017  12:00:00    +000.108,bFETH       12/15/2017  12:00:00    +000.108,3.0,1472820.0,0.03295988328,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-16 00:00:00,0.1150639,3.0,,bFETH__,bFETH__0036,l1  [bFETH__0036]37:57,bFETH__0036   +000.115      006.00000      DD_Bongo,bFETH       12/16/2017  00:00:00    +000.115,bFETH       12/16/2017  00:00:00    +000.115,3.0,1516020.0,0.03507147672,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-16 12:00:00,0.1215216,3.0,,bFETH__,bFETH__0037,l1  [bFETH__0037]37:57,bFETH__0037   +000.122      006.00000      DD_Bongo,bFETH       12/16/2017  12:00:00    +000.122,bFETH       12/16/2017  12:00:00    +000.122,3.0,1559220.0,0.03703978368,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-17 00:00:00,0.1182276,3.0,,bFETH__,bFETH__0038,l1  [bFETH__0038]37:57,bFETH__0038   +000.118      006.00000      DD_Bongo,bFETH       12/17/2017  00:00:00    +000.118,bFETH       12/17/2017  00:00:00    +000.118,3.0,1602420.0,0.03603577248,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-17 12:00:00,0.1072046,3.0,,bFETH__,bFETH__0039,l1  [bFETH__0039]37:57,bFETH__0039   +000.107      006.00000      DD_Bongo,bFETH       12/17/2017  12:00:00    +000.107,bFETH       12/17/2017  12:00:00    +000.107,3.0,1645620.0,0.03267596208,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-18 00:00:00,0.09480593,3.0,,bFETH__,bFETH__0040,l1  [bFETH__0040]37:57,bFETH__0040   +000.095      006.00000      DD_Bongo,bFETH       12/18/2017  00:00:00    +000.095,bFETH       12/18/2017  00:00:00    +000.095,3.0,1688820.0,0.028896847464,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-18 12:00:00,0.0956739,3.0,,bFETH__,bFETH__0041,l1  [bFETH__0041]37:57,bFETH__0041   +000.096      006.00000      DD_Bongo,bFETH       12/18/2017  12:00:00    +000.096,bFETH       12/18/2017  12:00:00    +000.096,3.0,1732020.0,0.02916140472,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-19 00:00:00,0.1042989,3.0,,bFETH__,bFETH__0042,l1  [bFETH__0042]37:57,bFETH__0042   +000.104      006.00000      DD_Bongo,bFETH       12/19/2017  00:00:00    +000.104,bFETH       12/19/2017  00:00:00    +000.104,3.0,1775220.0,0.03179030472,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-19 12:00:00,0.109507,3.0,,bFETH__,bFETH__0043,l1  [bFETH__0043]37:57,bFETH__0043   +000.110      006.00000      DD_Bongo,bFETH       12/19/2017  12:00:00    +000.110,bFETH       12/19/2017  12:00:00    +000.110,3.0,1818420.0,0.0333777336,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-20 00:00:00,0.1092645,3.0,,bFETH__,bFETH__0044,l1  [bFETH__0044]37:57,bFETH__0044   +000.109      006.00000      DD_Bongo,bFETH       12/20/2017  00:00:00    +000.109,bFETH       12/20/2017  00:00:00    +000.109,3.0,1861620.0,0.0333038196,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-20 12:00:00,0.112136,3.0,,bFETH__,bFETH__0045,l1  [bFETH__0045]37:57,bFETH__0045   +000.112      006.00000      DD_Bongo,bFETH       12/20/2017  12:00:00    +000.112,bFETH       12/20/2017  12:00:00    +000.112,3.0,1904820.0,0.0341790528,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-21 00:00:00,0.11262,3.0,,bFETH__,bFETH__0046,l1  [bFETH__0046]37:57,bFETH__0046   +000.113      006.00000      DD_Bongo,bFETH       12/21/2017  00:00:00    +000.113,bFETH       12/21/2017  00:00:00    +000.113,3.0,1948020.0,0.034326576,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-21 12:00:00,0.117849,3.0,,bFETH__,bFETH__0047,l1  [bFETH__0047]37:57,bFETH__0047   +000.118      006.00000      DD_Bongo,bFETH       12/21/2017  12:00:00    +000.118,bFETH       12/21/2017  12:00:00    +000.118,3.0,1991220.0,0.0359203752,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-22 00:00:00,0.1150457,3.0,,bFETH__,bFETH__0048,l1  [bFETH__0048]37:57,bFETH__0048   +000.115      006.00000      DD_Bongo,bFETH       12/22/2017  00:00:00    +000.115,bFETH       12/22/2017  00:00:00    +000.115,3.0,2034420.0,0.03506592936,FETH,1,5.7,9173.2608,moderate
,,FETH_12hr,2017-12-22 12:00:00,0.1017185,3.0,,bFETH__,bFETH__0049,l1  [bFETH__0049]37:57,bFETH__0049   +000.102      006.00000      DD_Bongo,bFETH       12/22/2017  12:00:00    +000.102,bFETH       12/22/2017  12:00:00    +000.102,3.0,2077620.0,0.0310037988,FETH,1,5.7,9173.2608,moderate
,,MOIR_12hr,2017-11-28 12:00:00,0.0,3.0,,bMOIR__,bMOIR__0001,l1  [bMOIR__0001]37:57,bMOIR__0001   +000.000      006.00000      DD_Bongo,bMOIR       11/28/2017  12:00:00    +000.000,bMOIR       11/28/2017  12:00:00    +000.000,3.0,4020.0,0.0,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-11-29 00:00:00,0.004387389,3.0,,bMOIR__,bMOIR__0002,l1  [bMOIR__0002]37:57,bMOIR__0002   +000.004      006.00000      DD_Bongo,bMOIR       11/29/2017  00:00:00    +000.004,bMOIR       11/29/2017  00:00:00    +000.004,3.0,47220.0,0.0013372761672,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-11-29 12:00:00,0.010953231,3.0,,bMOIR__,bMOIR__0003,l1  [bMOIR__0003]37:57,bMOIR__0003   +000.011      006.00000      DD_Bongo,bMOIR       11/29/2017  12:00:00    +000.011,bMOIR       11/29/2017  12:00:00    +000.011,3.0,90420.0,0.0033385448088,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-11-30 00:00:00,0.007250821,3.0,,bMOIR__,bMOIR__0004,l1  [bMOIR__0004]37:57,bMOIR__0004   +000.007      006.00000      DD_Bongo,bMOIR       11/30/2017  00:00:00    +000.007,bMOIR       11/30/2017  00:00:00    +000.007,3.0,133620.0,0.0022100502408,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-11-30 12:00:00,0.015838702,3.0,,bMOIR__,bMOIR__0005,l1  [bMOIR__0005]37:57,bMOIR__0005   +000.016      006.00000      DD_Bongo,bMOIR       11/30/2017  12:00:00    +000.016,bMOIR       11/30/2017  12:00:00    +000.016,3.0,176820.0,0.0048276363696,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-01 00:00:00,0.017603392,3.0,,bMOIR__,bMOIR__0006,l1  [bMOIR__0006]37:57,bMOIR__0006   +000.018      006.00000      DD_Bongo,bMOIR       12/01/2017  00:00:00    +000.018,bMOIR       12/01/2017  00:00:00    +000.018,3.0,220020.0,0.0053655138816,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-01 12:00:00,0.024212132,3.0,,bMOIR__,bMOIR__0007,l1  [bMOIR__0007]37:57,bMOIR__0007   +000.024      006.00000      DD_Bongo,bMOIR       12/01/2017  12:00:00    +000.024,bMOIR       12/01/2017  12:00:00    +000.024,3.0,263220.0,0.0073798578336,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-02 00:00:00,0.029240232,3.0,,bMOIR__,bMOIR__0008,l1  [bMOIR__0008]37:57,bMOIR__0008   +000.029      006.00000      DD_Bongo,bMOIR       12/02/2017  00:00:00    +000.029,bMOIR       12/02/2017  00:00:00    +000.029,3.0,306420.0,0.0089124227136,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-02 12:00:00,0.038628142,3.0,,bMOIR__,bMOIR__0009,l1  [bMOIR__0009]37:57,bMOIR__0009   +000.039      006.00000      DD_Bongo,bMOIR       12/02/2017  12:00:00    +000.039,bMOIR       12/02/2017  12:00:00    +000.039,3.0,349620.0,0.0117738576815999,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-03 00:00:00,0.044696012,3.0,,bMOIR__,bMOIR__0010,l1  [bMOIR__0010]37:57,bMOIR__0010   +000.045      006.00000      DD_Bongo,bMOIR       12/03/2017  00:00:00    +000.045,bMOIR       12/03/2017  00:00:00    +000.045,3.0,392820.0,0.0136233444576,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-03 12:00:00,0.061030492,3.0,,bMOIR__,bMOIR__0011,l1  [bMOIR__0011]37:57,bMOIR__0011   +000.061      006.00000      DD_Bongo,bMOIR       12/03/2017  12:00:00    +000.061,bMOIR       12/03/2017  12:00:00    +000.061,3.0,436020.0,0.0186020939616,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-04 00:00:00,0.0740239219999999,3.0,,bMOIR__,bMOIR__0012,l1  [bMOIR__0012]37:57,bMOIR__0012   +000.074      006.00000      DD_Bongo,bMOIR       12/04/2017  00:00:00    +000.074,bMOIR       12/04/2017  00:00:00    +000.074,3.0,479220.0,0.0225624914256,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-04 12:00:00,0.087030872,3.0,,bMOIR__,bMOIR__0013,l1  [bMOIR__0013]37:57,bMOIR__0013   +000.087      006.00000      DD_Bongo,bMOIR       12/04/2017  12:00:00    +000.087,bMOIR       12/04/2017  12:00:00    +000.087,3.0,522420.0,0.0265270097856,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-05 00:00:00,0.091006322,3.0,,bMOIR__,bMOIR__0014,l1  [bMOIR__0014]37:57,bMOIR__0014   +000.091      006.00000      DD_Bongo,bMOIR       12/05/2017  00:00:00    +000.091,bMOIR       12/05/2017  00:00:00    +000.091,3.0,565620.0,0.0277387269456,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-05 12:00:00,0.111587662,3.0,,bMOIR__,bMOIR__0015,l1  [bMOIR__0015]37:57,bMOIR__0015   +000.112      006.00000      DD_Bongo,bMOIR       12/05/2017  12:00:00    +000.112,bMOIR       12/05/2017  12:00:00    +000.112,3.0,608820.0,0.0340119193776,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-06 00:00:00,0.125434362,3.0,,bMOIR__,bMOIR__0016,l1  [bMOIR__0016]37:57,bMOIR__0016   +000.125      006.00000      DD_Bongo,bMOIR       12/06/2017  00:00:00    +000.125,bMOIR       12/06/2017  00:00:00    +000.125,3.0,652020.0,0.0382323935376,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-06 12:00:00,0.137166962,3.0,,bMOIR__,bMOIR__0017,l1  [bMOIR__0017]37:57,bMOIR__0017   +000.137      006.00000      DD_Bongo,bMOIR       12/06/2017  12:00:00    +000.137,bMOIR       12/06/2017  12:00:00    +000.137,3.0,695220.0,0.0418084900176,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-07 00:00:00,0.142775462,3.0,,bMOIR__,bMOIR__0018,l1  [bMOIR__0018]37:57,bMOIR__0018   +000.143      006.00000      DD_Bongo,bMOIR       12/07/2017  00:00:00    +000.143,bMOIR       12/07/2017  00:00:00    +000.143,3.0,738420.0,0.0435179608176,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-07 12:00:00,0.156724262,3.0,,bMOIR__,bMOIR__0019,l1  [bMOIR__0019]37:57,bMOIR__0019   +000.157      006.00000      DD_Bongo,bMOIR       12/07/2017  12:00:00    +000.157,bMOIR       12/07/2017  12:00:00    +000.157,3.0,781620.0,0.0477695550576,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-08 00:00:00,0.150453662,3.0,,bMOIR__,bMOIR__0020,l1  [bMOIR__0020]37:57,bMOIR__0020   +000.150      006.00000      DD_Bongo,bMOIR       12/08/2017  00:00:00    +000.150,bMOIR       12/08/2017  00:00:00    +000.150,3.0,824820.0,0.0458582761776,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-08 12:00:00,0.153756062,3.0,,bMOIR__,bMOIR__0021,l1  [bMOIR__0021]37:57,bMOIR__0021   +000.154      006.00000      DD_Bongo,bMOIR       12/08/2017  12:00:00    +000.154,bMOIR       12/08/2017  12:00:00    +000.154,3.0,868020.0,0.0468648476976,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-09 00:00:00,0.157875862,3.0,,bMOIR__,bMOIR__0022,l1  [bMOIR__0022]37:57,bMOIR__0022   +000.158      006.00000      DD_Bongo,bMOIR       12/09/2017  00:00:00    +000.158,bMOIR       12/09/2017  00:00:00    +000.158,3.0,911220.0,0.0481205627376,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-09 12:00:00,0.159099662,3.0,,bMOIR__,bMOIR__0023,l1  [bMOIR__0023]37:57,bMOIR__0023   +000.159      006.00000      DD_Bongo,bMOIR       12/09/2017  12:00:00    +000.159,bMOIR       12/09/2017  12:00:00    +000.159,3.0,954420.0,0.0484935769776,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-10 00:00:00,0.163145462,3.0,,bMOIR__,bMOIR__0024,l1  [bMOIR__0024]37:57,bMOIR__0024   +000.163      006.00000      DD_Bongo,bMOIR       12/10/2017  00:00:00    +000.163,bMOIR       12/10/2017  00:00:00    +000.163,3.0,997620.0,0.0497267368176,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-10 12:00:00,0.161630862,3.0,,bMOIR__,bMOIR__0025,l1  [bMOIR__0025]37:57,bMOIR__0025   +000.162      006.00000      DD_Bongo,bMOIR       12/10/2017  12:00:00    +000.162,bMOIR       12/10/2017  12:00:00    +000.162,3.0,1040820.0,0.0492650867376,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-11 00:00:00,0.1604879619999999,3.0,,bMOIR__,bMOIR__0026,l1  [bMOIR__0026]37:57,bMOIR__0026   +000.160      006.00000      DD_Bongo,bMOIR       12/11/2017  00:00:00    +000.160,bMOIR       12/11/2017  00:00:00    +000.160,3.0,1084020.0,0.0489167308176,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-11 12:00:00,0.162170762,2.0,,bMOIR__,bMOIR__0027,l1  [bMOIR__0027]37:57,bMOIR__0027   +000.162      004.00000      DD_Bongo,bMOIR       12/11/2017  12:00:00    +000.162,bMOIR       12/11/2017  12:00:00    +000.162,2.0,1127220.0,0.0494296482576,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-12 00:00:00,0.167557162,2.0,,bMOIR__,bMOIR__0028,l1  [bMOIR__0028]37:57,bMOIR__0028   +000.168      004.00000      DD_Bongo,bMOIR       12/12/2017  00:00:00    +000.168,bMOIR       12/12/2017  00:00:00    +000.168,2.0,1170420.0,0.0510714229776,MOIR,4,5.0,8046.72,moderate
,,MOIR_12hr,2017-12-12 12:00:00,0.160664062,2.0,,bMOIR__,bMOIR__0029,l1  [bMOIR__0029]37:57,bMOIR__0029   +000.161      004.00000      DD_Bongo,bMOIR       12/12/2017  12:00:00    +000.161,bMOIR       12/12/2017  12:00:00    +000.161,2.0,1213620.0,0.0489704060976,MOIR,4,5.0,8046.72,moderate
