scenario_id,scenario_class,well,radius_m,pathway,truth_T_ref_m2_s,truth_S_ref,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,lnM_T,lnM_S,lnM_capacity,lnM_response_time,bias_eta,sd_eta,cov_response_model_factor,rmse_m,aic,bic,parameter_count,boundary_hit,ensemble_role,dx_m,domain_m,time_count,sigma_ln_k,corr_len_m,support_target_spread
strict_leakage_09,vertical leakage,R100E,98.6154146165801,Lagging Darcy with leakage,5e-05,0.001,5.948693064478317e-05,0.001104864471414523,1200.7916313562557,1728.7254433579192,194.71947060164715,0.17373362996732394,0.09972267714395353,0.17373362996732394,-0.07401095282337061,4.167855964623888e-05,0.0007981325601207095,0.000798132687178161,5.258190882822727e-05,-390.4004316691571,-383.7394091182811,5,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_leakage_09,vertical leakage,R100N,98.6154146165801,Theis confined,5e-05,0.001,7.621575939668704e-05,0.001219726214989271,,,,0.421545252110415,0.19862641961736777,0.421545252110415,-0.2229188324930473,0.004533925948352581,0.023408805334954725,0.023412012544530143,0.0008533475502494863,-206.20967034217742,-203.545261321827,2,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_leakage_09,vertical leakage,R100N,98.6154146165801,Hantush-Jacob leaky,5e-05,0.001,7.6215207809028e-05,0.0012197209298971069,,,99999.99996920154,0.4215380148978046,0.19862208659283373,0.4215380148978046,-0.22291592830497076,0.004534060353440196,0.023409365347923903,0.023412572787699565,0.0008534562191529289,-204.20831866341726,-200.21170513289164,3,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_leakage_09,vertical leakage,R100N,98.6154146165801,Lagging Darcy no-leakage,5e-05,0.001,6.965645731270468e-05,0.0012045880592053857,491.28465772889444,800.7185855045718,,0.33155240137902703,0.1861376489147182,0.33155240137902703,-0.14541475246430874,-0.00018797292602870346,0.005136762248007126,0.005136796133263536,0.0005466139624505612,-288.17404704033913,-282.8452289996383,4,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_leakage_09,vertical leakage,R100N,98.6154146165801,Lagging Darcy with leakage,5e-05,0.001,5.948688638229869e-05,0.0011048641052439855,1200.8017874048917,1728.7376467393249,194.7191426622811,0.1737328858963076,0.09972234572719826,0.1737328858963076,-0.07401054016910945,4.166621709947834e-05,0.0007981393453716631,0.0007981394724332431,5.258172838561057e-05,-390.40000369238595,-383.73898114150995,5,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R20E,20.0,Theis confined,5e-05,0.001,5.986308502826975e-05,0.0009377333411016765,,,,0.18003703306014426,-0.06428965493221271,0.18003703306014426,-0.244326687992357,0.034513551151763196,0.1301581093467034,0.1307113163804831,0.026070694317201985,-109.23191206653516,-106.56750304618475,2,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R20E,20.0,Hantush-Jacob leaky,5e-05,0.001,5.806278458126232e-05,0.0009250438014419458,,,99999.99999999806,0.14950191242582359,-0.0779141896806139,0.14950191242582359,-0.2274161021064376,0.03595736911801138,0.1393527742457836,0.14003204894668506,0.03471608409455671,-103.51063670113724,-99.51402317061164,3,True,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R20E,20.0,Lagging Darcy no-leakage,5e-05,0.001,5.148491462391606e-05,0.001017962950197965,10.818030183606334,68.46108773909322,,0.029265839408163845,0.017803522768547585,0.029265839408163845,-0.01146231663961626,0.0009199445841330878,0.011923819499472825,0.011924243336649558,0.002599450820694456,-240.88215056541986,-235.55333252471905,4,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R20E,20.0,Lagging Darcy with leakage,5e-05,0.001,5.148180456807517e-05,0.001018010768682365,10.938184692013664,68.63400985154182,99999.73748837046,0.029205430455324834,0.01785049634582444,0.029205430455324834,-0.011354934109500479,0.0009368168084772351,0.011922660821750647,0.011923084535383668,0.002591291356340775,-238.88119981066217,-232.22017725978614,5,True,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R50E,50.0,Theis confined,5e-05,0.001,5.947091287055457e-05,0.0010119079675327814,,,,0.17346432827435346,0.011837625556733625,0.17346432827435346,-0.16162670271761992,0.010125910289845873,0.05592075307598742,0.05596449944578837,0.007645286897474763,-157.57594484056403,-154.91153582021363,2,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R50E,50.0,Hantush-Jacob leaky,5e-05,0.001,5.941013385024958e-05,0.001011365905848932,,,99999.99999934561,0.1724418099288795,0.011301799236876643,0.1724418099288795,-0.16114001069200293,0.010157754659775404,0.05616090857411164,0.0562052212317568,0.007768651537868186,-155.3380710465316,-151.341457516006,3,True,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R50E,50.0,Lagging Darcy no-leakage,5e-05,0.001,5.222604138626785e-05,0.0010321869302814448,403.53865046686127,630.0685009535962,,0.04355824219418992,0.03167978465023794,0.04355824219418992,-0.011878457543951997,0.0005050871905524923,0.004453821947003354,0.004453844034182374,0.0006053749090075204,-295.83091418965364,-290.50209614895283,4,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R50E,50.0,Lagging Darcy with leakage,5e-05,0.001,5.2225448334733076e-05,0.0010321903018175615,403.6962976436664,630.2678723342082,95003.31834701047,0.043546886654190035,0.03168305104560824,0.043546886654190035,-0.011863835608581877,0.0005057957987344831,0.0044537618326736415,0.00445378391895256,0.0006049243953892548,-293.83062532359156,-287.16960277271556,5,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100E,100.0,Theis confined,5e-05,0.001,6.521397845648238e-05,0.00107967586936411,,,,0.2656508340297892,0.0766608751316629,0.2656508340297892,-0.1889899588981262,0.006061484965159853,0.03395309701141677,0.03396288475315384,0.0020461004464448714,-185.54322348640912,-182.8788144660587,2,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100E,100.0,Hantush-Jacob leaky,5e-05,0.001,6.521359863613651e-05,0.0010796721518129967,,,99999.99999978543,0.265645009796075,0.07665743191539862,0.265645009796075,-0.18898757788067647,0.0060616064323850945,0.0339538773078467,0.03396366572452104,0.00204626147577134,-183.54194180342444,-179.54532827289881,3,True,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100E,100.0,Lagging Darcy no-leakage,5e-05,0.001,5.581238495214428e-05,0.0010538881884459919,1238.0785051323714,1830.774509920219,,0.10997279187868512,0.052486361423645,0.10997279187868512,-0.05748643045503998,6.62777796263945e-05,0.0018558422031111827,0.0018558438010795222,0.00022210399678485816,-345.18861745357657,-339.85979941287576,4,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100E,100.0,Lagging Darcy with leakage,5e-05,0.001,5.4052168567867296e-05,0.0010359857802027038,1366.3392634679624,2013.8006739023153,445.2394978338727,0.0779266593668834,0.03535341807002749,0.0779266593668834,-0.04257324129685579,0.00011823572704833439,0.0016454985305932135,0.0016454996444356259,0.00014356784910121573,-349.81264104588354,-343.15161849500754,5,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100N,100.0,Theis confined,5e-05,0.001,6.521397331975865e-05,0.0010796758152212139,,,,0.2656507552625669,0.07666082498430012,0.2656507552625669,-0.1889899302782667,0.006061486191925554,0.03395310799303812,0.03396289574427308,0.0020461029874858016,-185.54320559092852,-182.87879657057812,2,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100N,100.0,Hantush-Jacob leaky,5e-05,0.001,6.521359347137346e-05,0.0010796720973880985,,,99999.9999997842,0.2656449305984328,0.07665738150667091,0.2656449305984328,-0.188987549091762,0.006061607619978238,0.03395388829776862,0.03396367672394867,0.002046264005161537,-183.5419239066792,-179.54531037615357,3,True,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100N,100.0,Lagging Darcy no-leakage,5e-05,0.001,5.581234285379376e-05,0.0010538881416724067,1238.1053155288928,1830.8069599246712,,0.10997203759508944,0.05248631704172026,0.10997203759508944,-0.05748572055336927,6.630756084107e-05,0.0018558255641813663,0.0018558271621110353,0.00022210414373999393,-345.1890856258097,-339.8602675851089,4,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_00,constant head boundary,R100N,100.0,Lagging Darcy with leakage,5e-05,0.001,5.404118852833164e-05,0.0010358719528842939,1367.045504303784,2014.8436384221263,443.8027320851666,0.07772350091444213,0.035243538596445356,0.07772350091444213,-0.042479962317996715,0.00011849856584635423,0.0016454615371985812,0.0016454626510162772,0.00014312366198965333,-349.8132295751429,-343.1522070242669,5,False,ensemble,5.0,405.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R20E,20.615528128088304,Theis confined,5e-05,0.001,5.802568347043018e-05,0.0009658366819225979,,,,0.14886272555880786,-0.03476052539565695,0.14886272555880786,-0.1836232509544648,0.02613954683523233,0.10421529698166004,0.10449890439273046,0.021127439299669867,-121.88123323317942,-119.21682421282901,2,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R20E,20.615528128088304,Hantush-Jacob leaky,5e-05,0.001,5.653133656822503e-05,0.0009541662549583132,,,99999.99999999594,0.1227721085002471,-0.046917351272582,0.1227721085002471,-0.16968945977282926,0.02725690033479169,0.11245237849338033,0.11280882203645888,0.028907715219874626,-115.73491325354081,-111.7382997230152,3,True,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R20E,20.615528128088304,Lagging Darcy no-leakage,5e-05,0.001,5.1290925132739376e-05,0.0010300631014227301,17.709741753882092,67.96634215906934,,0.025490833102998437,0.029620063882225527,0.025490833102998437,0.00412923077922694,0.0014280682385659324,0.01064736735865247,0.010647669129289172,0.0023878729495560307,-246.87753806722105,-241.54872002652024,4,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R20E,20.615528128088304,Lagging Darcy with leakage,5e-05,0.001,5.1291416482415166e-05,0.0010300565298682982,17.685943632851295,67.93435190124714,97226.9454473014,0.02550041271812631,0.02961368410278732,0.02550041271812631,0.004113271384660938,0.0014257169457533203,0.010647739941258559,0.010648041743577141,0.0023892237688048477,-244.87730152568858,-238.21627897481255,5,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R50E,52.20153254455275,Theis confined,5e-05,0.001,5.9181786704973025e-05,0.0010159427851105767,,,,0.16859083211509598,0.015817033703062134,0.16859083211509598,-0.15277379841203384,0.00929910388833889,0.05258306184339437,0.05261943054719581,0.0072262858449792374,-161.0648194565897,-158.4004104362393,2,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R50E,52.20153254455275,Hantush-Jacob leaky,5e-05,0.001,5.913528894979418e-05,0.001015521673423077,,,99999.99999868906,0.16780484653667815,0.015402444423133963,0.16780484653667815,-0.15240240211354422,0.009323100650201591,0.05277335320579581,0.052810118334833206,0.007319727522402539,-158.86434758187175,-154.86773405134613,3,True,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R50E,52.20153254455275,Lagging Darcy no-leakage,5e-05,0.001,5.204892596309888e-05,0.0010335584905516407,474.25254324019795,715.9775018645903,,0.04016115470521425,0.033007693169756006,0.04016115470521425,-0.007153461535458221,0.00046410183937143853,0.004570974148546201,0.004570998024918305,0.0007426040075974204,-294.45016549622665,-289.12134745552584,4,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R50E,52.20153254455275,Lagging Darcy with leakage,5e-05,0.001,5.204870493140726e-05,0.0010335561712513824,474.2450761869186,715.9705879650288,25359.349129567756,0.040156908082313855,0.033005449172070586,0.040156908082313855,-0.007151458910243294,0.00046406698094765997,0.004571321814388742,0.004571345696196567,0.0007427390657994542,-292.4459958585983,-285.7849733077223,5,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100E,99.62429422585637,Theis confined,5e-05,0.001,6.397927248378318e-05,0.0010687116645971884,,,,0.24653615803425208,0.0664538712427635,0.24653615803425208,-0.1800822867914885,0.006219739489081958,0.03608147229131313,0.03609321884743481,0.0025305019743480546,-182.19912919315402,-179.53472017280362,2,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100E,99.62429422585637,Hantush-Jacob leaky,5e-05,0.001,6.397888763092512e-05,0.0010687079089277168,,,99999.99999998137,0.24653014274210164,0.06645035703383778,0.24653014274210164,-0.18007978570826366,0.0062198715567082785,0.036082399017240446,0.03609414647865263,0.0025306841046808643,-180.19769834357356,-176.20108481304794,3,True,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100E,99.62429422585637,Lagging Darcy no-leakage,5e-05,0.001,5.372339654446462e-05,0.0010406580896459492,1556.691650336196,2255.6328450758533,,0.07182559104246786,0.03985329153909962,0.07182559104246786,-0.03197229950336831,0.00019094485199416635,0.002144127718836968,0.0021441301831235083,0.00015168793319530948,-336.9102083653626,-331.5813903246618,4,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100E,99.62429422585637,Lagging Darcy with leakage,5e-05,0.001,5.3722491836679035e-05,0.001040656455637428,1557.216267810809,2256.283310297107,62715.98050399517,0.07180875079293873,0.03985172136939619,0.07180875079293873,-0.03195702942354261,0.00019138016172521585,0.0021441212242673453,0.002144123688547978,0.000151549364367558,-334.90933400214647,-328.24831145127047,5,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100N,99.62429422585637,Theis confined,5e-05,0.001,6.397927776413929e-05,0.0010687117198344496,,,,0.2465362405665424,0.06645392292860319,0.2465362405665424,-0.1800823176379392,0.006219750372194165,0.0360814633703576,0.036093209917764095,0.0025305008540383047,-182.19913969568933,-179.53473067533892,2,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100N,99.62429422585637,Hantush-Jacob leaky,5e-05,0.001,6.397889291627936e-05,0.0010687079642449717,,,99999.99999998137,0.24653022535300986,0.06645040879471005,0.24653022535300986,-0.1800798165582999,0.006219882465046456,0.03608239009179529,0.03609413754448989,0.00253068298734365,-180.197708845825,-176.20109531529937,3,True,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100N,99.62429422585637,Lagging Darcy no-leakage,5e-05,0.001,5.372260943186965e-05,0.0010406571809047273,1557.1669391866153,2256.222524038453,,0.07181093972829698,0.039852418301647624,0.07181093972829698,-0.03195852142664944,0.00019132163987802336,0.0021440883959445746,0.0021440908601086015,0.00015154427349661786,-336.91032469529307,-331.58150665459226,4,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_01,constant head boundary,R100N,99.62429422585637,Lagging Darcy with leakage,5e-05,0.001,5.3722669473152674e-05,0.0010406551019168906,1557.0074884510018,2256.0286525756346,36961.042114214324,0.07181205734432693,0.03985042053528269,0.07181205734432693,-0.031961636809044125,0.00019120059997159702,0.002144201287953343,0.002144203752505754,0.0001516149911591871,-334.90769039485576,-328.24666784397976,5,False,ensemble,5.0,505.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R20E,18.027756377319946,Theis confined,5e-05,0.001,5.609157979421593e-05,0.001003869322972504,,,,0.11496270304072886,0.003861856396569675,0.11496270304072886,-0.1111008466441592,0.026786688160961997,0.09801835481544545,0.09825425696290303,0.018991818569145492,-124.9952217087972,-122.3308126884468,2,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R20E,18.027756377319946,Hantush-Jacob leaky,5e-05,0.001,5.434137069383247e-05,0.0009889441354881123,,,99999.99999909798,0.08326282265075668,-0.011117434811118045,0.08326282265075668,-0.09438025746187477,0.028113306387283987,0.10799891096925082,0.10831459601950902,0.02979932287910535,-117.75225909548931,-113.7556455649637,3,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R20E,18.027756377319946,Lagging Darcy no-leakage,5e-05,0.001,5.0549208218038765e-05,0.0010636046964928097,0.013597151226896262,33.722665809406344,,0.010924276573205285,0.06166379603400169,0.010924276573205285,0.050739519460796384,0.001430754367164454,0.007906595710576395,0.007906719280925978,0.001161469098334639,-263.12649695551517,-257.79767891481436,4,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R20E,18.027756377319946,Lagging Darcy with leakage,5e-05,0.001,5.0549179458027974e-05,0.00106360435469608,0.010901194634660638,33.71964366484164,51195.10317033291,0.01092370762227627,0.06166347467702964,0.01092370762227627,0.05073976705475335,0.0014302121237709075,0.007906277838413816,0.007906401393859537,0.001161486968244527,-261.12937141917666,-254.46834886830064,5,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R50E,47.16990566028302,Theis confined,5e-05,0.001,5.818061655977374e-05,0.0010153994781910514,,,,0.15152924503503837,0.0152821096360587,0.15152924503503837,-0.13624713539897976,0.009016769611158095,0.05136454159820636,0.051398439201827635,0.007652624545259166,-162.39069432499923,-159.72628530464883,2,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R50E,47.16990566028302,Hantush-Jacob leaky,5e-05,0.001,5.810592059884042e-05,0.0010147129647327575,,,99999.99999965682,0.15024455683240023,0.01460577913342503,0.15024455683240023,-0.13563877769897542,0.009056270461147025,0.05169537284899686,0.05172992991390783,0.007832941489098293,-160.03470959213095,-156.03809606160533,3,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R50E,47.16990566028302,Lagging Darcy no-leakage,5e-05,0.001,5.1797871371558695e-05,0.0010365663676774692,401.38412342117175,593.6174878495988,,0.035326049779789405,0.035913681405786074,0.035326049779789405,0.0005876316259965374,0.0004499557990886907,0.004642032599951587,0.004642057607232596,0.0008474343731490258,-293.6125600483227,-288.28374200762187,4,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R50E,47.16990566028302,Lagging Darcy with leakage,5e-05,0.001,5.1797886686153265e-05,0.0010365624076932734,401.29531331391564,593.5112647806699,23994.430838687716,0.03532634544043917,0.035909861108424,0.03532634544043917,0.0005835156679847768,0.0004495157961625131,0.004642477814570954,0.004642502829058126,0.0008478122083620817,-291.6077692658381,-284.9467467149621,5,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100E,101.24228365658294,Theis confined,5e-05,0.001,6.380775027122128e-05,0.0010696718926178224,,,,0.24385165515014046,0.06735195903616652,0.24385165515014046,-0.17649969611397404,0.0060143764707612235,0.03524049852688892,0.03525144258800079,0.002469919832353719,-183.536374130917,-180.8719651105666,2,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100E,101.24228365658294,Hantush-Jacob leaky,5e-05,0.001,6.380742711772337e-05,0.0010696687050717815,,,99999.99999997036,0.24384659065068956,0.06734897910296248,0.24384659065068956,-0.17649761154772706,0.006014485188192995,0.03524127915220027,0.03525222394073225,0.0024700672068278338,-181.53514035884854,-177.53852682832292,3,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100E,101.24228365658294,Lagging Darcy no-leakage,5e-05,0.001,5.348607696686546e-05,0.0010400388764093588,1670.6700780638432,2395.4629616134075,,0.06739837099457882,0.039258093617467904,0.06739837099457882,-0.028140277377110702,0.0001903979929281675,0.0023463110462433666,0.002346314275480253,0.00018990152531601096,-331.90274933117917,-326.57393129047836,4,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100E,101.24228365658294,Lagging Darcy with leakage,5e-05,0.001,5.3486659194821236e-05,0.0010400392771868234,1670.2937286101865,2394.994732168365,99999.99985755894,0.06740925653376696,0.039258478965935775,0.06740925653376696,-0.02815077756783137,0.00019015917732603563,0.00234634618977031,0.0023463494191478564,0.0001900043812095289,-329.9023923476618,-323.2413697967858,5,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100N,101.24228365658294,Theis confined,5e-05,0.001,6.380775245239562e-05,0.001069671918349465,,,,0.24385168933367293,0.0673519830918068,0.24385168933367293,-0.17649970624186617,0.006014397712782889,0.03524049674555885,0.035251440805011434,0.0024699190558329013,-183.5363710794876,-180.8719620591372,2,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100N,101.24228365658294,Hantush-Jacob leaky,5e-05,0.001,6.380742930303611e-05,0.0010696687308502145,,,99999.99999997053,0.24384662489925266,0.0673490032024173,0.24384662489925266,-0.17649762169683547,0.006014506438741791,0.035241277369113866,0.03525222215598413,0.0024700664321126303,-181.5351373078908,-177.53852377736519,3,True,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100N,101.24228365658294,Lagging Darcy no-leakage,5e-05,0.001,5.3485963936083176e-05,0.0010400386931097684,1670.7450024198042,2395.5546667534422,,0.06739625771747697,0.039257917374434605,0.06739625771747697,-0.028138340343042564,0.00019048007993321028,0.0023463002554673104,0.0023463034846435086,0.00018988083540777748,-331.90284134068634,-326.5740232999855,4,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_02,constant head boundary,R100N,101.24228365658294,Lagging Darcy with leakage,5e-05,0.001,5.348592057563854e-05,0.0010400383526507188,1670.7445362445535,2395.5563648595185,97008.74401870497,0.0673954470288585,0.03925759002208935,0.0673954470288585,-0.028137857006769372,0.0001904786346300218,0.0023463156420374157,0.002346318871259131,0.00018988228922642777,-329.902479482383,-323.241456931507,5,False,ensemble,5.0,605.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R20E,21.213203435596427,Theis confined,5e-05,0.001,5.573760931644594e-05,0.0010100786625624227,,,,0.10863212579638391,0.010028211545559253,0.10863212579638391,-0.09860391425082476,0.018607349811745045,0.07743133488031857,0.07754754203505568,0.015175255396389089,-138.65812891786163,-135.99371989751123,2,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R20E,21.213203435596427,Hantush-Jacob leaky,5e-05,0.001,5.4554657262310976e-05,0.0009995461930574863,,,99999.99999916709,0.08718007923430691,-0.00045390994404732437,0.08718007923430691,-0.08763398917835451,0.01942569000891745,0.08431701578227829,0.08446709796618175,0.02195439292446087,-132.01557099913938,-128.01895746861376,3,True,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R20E,21.213203435596427,Lagging Darcy no-leakage,5e-05,0.001,5.081838832538476e-05,0.0010570108938589137,20.289025904793554,60.23180641750887,,0.01623525856832652,0.05544501322942105,0.01623525856832652,0.039209754661094574,0.0012673679963663767,0.00651475137360596,0.006514820498957921,0.001449229112112165,-273.8268293277183,-268.4980112870175,4,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R20E,21.213203435596427,Lagging Darcy with leakage,5e-05,0.001,5.0818605813540325e-05,0.0010570049595108393,20.26500443715484,60.20192814858846,23232.18046355241,0.016239538272924355,0.05543939894032778,0.016239538272924355,0.03919986066740334,0.0012656403601837799,0.006515441384148388,0.006515510531474079,0.0014503392319063539,-271.8240028049447,-265.1629802540687,5,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R50E,53.150729063673246,Theis confined,5e-05,0.001,5.858438910108767e-05,0.001021560881918612,,,,0.15844525807231843,0.02133173400719647,0.15844525807231843,-0.13711352406512192,0.00828449541715257,0.04791267060319582,0.04794018112766565,0.00658908202309167,-166.31236843919285,-163.64795941884245,2,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R50E,53.150729063673246,Hantush-Jacob leaky,5e-05,0.001,5.854514546250075e-05,0.0010211959862162234,,,99999.99999694664,0.15777516849667783,0.020974475919401856,0.15777516849667783,-0.13680069257727603,0.008304338203996734,0.04807743399083604,0.04810522939581519,0.00666876656596562,-164.12187516333228,-160.12526163280666,3,True,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R50E,53.150729063673246,Lagging Darcy no-leakage,5e-05,0.001,5.194991259213499e-05,0.0010369811718670089,521.1257221087506,756.2017887516927,,0.038257029577368706,0.03631377273445068,0.038257029577368706,-0.0019432568429177573,0.00039055070652337754,0.004280428081553834,0.004280447688209027,0.0007205516843522759,-298.1849266118968,-292.856108571196,4,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R50E,53.150729063673246,Lagging Darcy with leakage,5e-05,0.001,5.194991566695594e-05,0.0010369785454275875,521.0522633853354,756.1144130494729,32610.214769487877,0.038257088765550125,0.0363112399567893,0.038257088765550125,-0.0019458488087609708,0.0003901968223181266,0.004280672851525406,0.0042806924615213255,0.0007207206601962261,-296.1821859138489,-289.5211633629729,5,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100E,99.24716620639605,Theis confined,5e-05,0.001,6.349055384343362e-05,0.001067267317644243,,,,0.23886813103375185,0.06510147294194304,0.23886813103375185,-0.1737666580918087,0.006047377511927243,0.0355202693923925,0.035531476225980525,0.002569681291518875,-183.09754059782117,-180.43313157747076,2,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100E,99.24716620639605,Hantush-Jacob leaky,5e-05,0.001,6.349016910903524e-05,0.0010672635418223207,,,99999.99999998439,0.23886207130453566,0.06509793509482736,0.23886207130453566,-0.1737641362097084,0.00604751136172642,0.03552123101004959,0.035532438754008806,0.002569870167125253,-181.09603263671195,-177.09941910618633,3,True,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100E,99.24716620639605,Lagging Darcy no-leakage,5e-05,0.001,5.337597146364462e-05,0.0010397247611215429,1629.6027504928504,2330.367073936342,,0.06533766667903222,0.03895602535881014,0.06533766667903222,-0.02638164132022217,0.00019591436362193716,0.002445006881375034,0.0024450105354983363,0.00020864349909062736,-329.60008928202546,-324.27127124132465,4,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100E,99.24716620639605,Lagging Darcy with leakage,5e-05,0.001,5.337575685541338e-05,0.001039724090192507,1629.7245946733904,2330.516788868681,80737.1776754228,0.06533364598101431,0.038955380063749906,0.06533364598101431,-0.02637826591726425,0.00019601302805745537,0.002445021454379638,0.0024450251085564177,0.0002086187909019145,-327.5995711312426,-320.9385485803666,5,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100N,99.24716620639605,Theis confined,5e-05,0.001,6.349055390875677e-05,0.0010672673187059696,,,,0.2388681320626159,0.06510147393675164,0.2388681320626159,-0.17376665812586436,0.006047401532330151,0.03552026846168962,0.03553147529439743,0.002569681041750392,-183.097535531252,-180.4331265109016,2,False,ensemble,5.0,805.0,28,0.0,0.0,0.0
strict_boundary_03,constant head boundary,R100N,99.24716620639605,Hantush-Jacob leaky,5e-05,0.001,6.349016925008459e-05,0.0010672635434338025,,,99999.99999934116,0.23886207352612918,0.06509793660474668,0.23886207352612918,-0.17376413692138254,0.0060475353513954316,0.035521230084599,0.03553243782768141,0.002569869944154576,-181.09602757057684,-177.09941404005122,3,True,ensemble,5.0,805.0,28,0.0,0.0,0.0
