scenario_id,family,split,truth_model,truth_T_m2_s,truth_S,truth_delay_s,truth_tau_q_s,truth_tau_s_s,truth_leakage_B_m,pathway,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,delta_logT,delta_logS,sd_epsilon,bias_eta,rmse_m,aic,bic,parameter_count,boundary_hit,reliability_class
theis_noise_01,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.37217671696868e-05,0.0006986867237704832,,,,0.2425032125889445,-0.35855281493461133,0.6732578245965772,-0.40806515713263325,0.024143034511885,-19.69868888335506,-15.95628686153928,2,False,C
theis_noise_01,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.281985842591805e-05,0.0010713130226006266,0.0003273770168482309,75.6073687171652,,-0.15502102853274655,0.06888502009845109,0.47907511861971047,0.011553198356255928,0.012140995747682438,-63.62825863606187,-56.14345459243031,4,False,C
theis_noise_01,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.467905669637986e-05,0.0009589862277902033,0.00010000002604103024,88.59517509974867,41.20868847940147,-0.3658870541054648,-0.04187856521307747,0.47810235202383056,0.008641355215554666,0.009246381687915086,-61.835874672085595,-52.47986961754614,5,True,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.29529415914596e-05,0.0009858074872436961,,,,0.37779159211986335,-0.014294189645670833,0.762494632641859,0.1544235920776513,0.032540987452978384,-21.07221846838881,-17.32981644657303,2,False,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,7.29529415914596e-05,0.0009858074872436961,,,,0.37779159211986335,-0.014294189645670833,0.762494632641859,0.1544235920776513,0.032540987452978384,-21.07221846838881,-17.32981644657303,2,False,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,7.272846512857155e-05,0.000984635969527413,,,99999.99999976768,0.37470984482486436,-0.015483280203225378,0.7626430791599057,0.15465694727709076,0.03277577452266209,-19.048447379210042,-13.434844346486368,3,True,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.207971395516825e-05,0.0007250452547772363,,,,0.216396262755278,-0.32152120569313847,0.8238559347489061,-0.12281095517009277,0.02282822913590425,-14.534340059845992,-10.79193803803021,2,False,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.987843262523508e-05,0.0011254227329917936,0.00010000001264552606,234.54325665556567,,-0.2261873633828141,0.11815872773464808,0.66780906222809,0.005670686868985281,0.012772653497128951,-31.767315285647655,-24.282511242016092,4,True,C
theis_noise_02,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,2.5493478448735527e-05,0.0009097441459117208,0.00010018263099240432,278.40802735478684,27.154891788498713,-0.673600333081045,-0.09459187734242548,0.6662532019834942,0.004303513396909528,0.009456656756292434,-29.99272617053741,-20.636721115997954,5,False,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.951592049685199e-05,0.001010269255522998,,,,0.3295327928067902,0.01021688495119844,0.7632998246790762,0.1746192043856978,0.029704719126646188,-20.441259213424935,-16.698857191609154,2,False,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.951592049685199e-05,0.001010269255522998,,,,0.3295327928067902,0.01021688495119844,0.7632998246790762,0.1746192043856978,0.029704719126646188,-20.441259213424935,-16.698857191609154,2,False,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.931912962624056e-05,0.0010092568123683365,,,99999.99999999984,0.3266979034581566,0.00921423065960289,0.7633854344935155,0.17489405613689954,0.029909076582899142,-18.42336853400129,-12.809765501277617,3,True,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.221207997222938e-05,0.0007303711778184982,,,,0.2185261872324993,-0.31420241129802434,0.8378106212607964,-0.13253748614529978,0.022964394220845705,-12.787654950275467,-9.045252928459686,2,False,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.777532922849348e-05,0.0011391566681777888,0.0001000000411040425,247.53914726723812,,-0.28036678179459,0.13028822388911024,0.6624389037976309,0.01227308423177767,0.0167027357578862,-32.52912665606765,-25.04432261243609,4,True,C
theis_noise_03,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.8410108220054427e-05,0.0007866728341507962,0.00010000000000654295,311.75553863056297,19.545268921988015,-0.9991231318704844,-0.23994282963912533,0.6589444292572546,0.010715488163208517,0.015783418180821688,-31.040745323469444,-21.68474026892999,5,True,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.200522515996374e-05,0.0010295333063281972,,,,0.21519565283946643,0.029105598908190252,0.5385974378923846,0.06564923000859162,0.021631476146868937,-55.69126345267158,-51.94886143085579,2,False,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.200522515996374e-05,0.0010295333063281972,,,,0.21519565283946643,0.029105598908190252,0.5385974378923846,0.06564923000859162,0.021631476146868937,-55.69126345267158,-51.94886143085579,2,False,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.190004361794641e-05,0.0010287906397319388,,,99999.99999999984,0.21349787891395594,0.028383976221044497,0.5386773492052364,0.06577916245586511,0.021779301412449627,-53.67439216761858,-48.060789134894904,3,True,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.273331708994021e-05,0.0007237837955999093,,,,0.22686967412736317,-0.3232625560557074,0.6175359832963377,-0.30371682555501267,0.023240733762714322,-32.68742915972063,-28.945027137904848,2,False,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.2313109175090395e-05,0.001088094842115487,23.400178579075817,149.91128683675453,,-0.16692605781136227,0.08442831569660315,0.49207341704459806,-0.0009469460767934044,0.012020514351086184,-61.0866078913385,-53.60180384770694,4,False,C
theis_noise_04,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,2.91866814530571e-05,0.0009094037977270406,33.43520773299131,196.96749449627254,30.65437405828618,-0.538310514827157,-0.09496606152006916,0.49020679109130494,-0.00041753092548309223,0.011302435977336047,-59.45161168790062,-50.09560663336117,5,False,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,8.063469719420824e-05,0.0010166934304057346,,,,0.47790603773230067,0.01655562659396134,0.8946781198386574,0.20951336681422836,0.04352424905315804,-5.078827593528551,-1.3364255717127689,2,False,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,8.063469719420824e-05,0.0010166934304057346,,,,0.47790603773230067,0.01655562659396134,0.8946781198386574,0.20951336681422836,0.04352424905315804,-5.078827593528551,-1.3364255717127689,2,False,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,8.02539929992752e-05,0.0010153274613800424,,,99999.99999999984,0.47317351234445476,0.01521118251175069,0.8948280469493464,0.21005096892242933,0.043700851438948175,-3.0505194166095,2.5630836161141737,3,True,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.235284195499595e-05,0.0007143529026702411,,,,0.22078624633268365,-0.3363781773065914,0.9675581187500737,-0.09196580416076534,0.024511096101440127,0.2642234851809331,4.006625506996715,2,False,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.17281388931864e-05,0.0012113851907854449,0.001161997089473101,412.97867976728406,,-0.4548190560384269,0.19176449061417633,0.7312731467329529,0.007490087622316455,0.023553481978583812,-23.050370941960832,-15.565566898329267,4,False,C
theis_noise_05,theis_noise,calibration,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,9.586125640983951e-06,0.0006408514408792109,0.00010033729857001165,549.9788603796549,13.329862407537277,-1.6517061980601424,-0.44495761042120446,0.7255415810890695,0.007992148422608225,0.015930587700915478,-21.804957670848573,-12.448952616309118,5,False,D
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,4.439941875234548e-05,0.0010218932738790048,,,,-0.11879662723904706,0.021657057638638195,0.840140157710351,0.22507982560182968,0.013389176611179806,-10.336979060534052,-6.59457703871827,2,False,C
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,4.439941875234548e-05,0.0010218932738790048,,,,-0.11879662723904706,0.021657057638638195,0.840140157710351,0.22507982560182968,0.013389176611179806,-10.336979060534052,-6.59457703871827,2,False,C
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,3.797228638980781e-05,0.0009198816718510775,,,44.90905228063214,-0.27516641730578617,-0.08351023476417448,0.8383924569839971,0.22853795700892174,0.00897427507352877,-8.421418989619976,-2.8078159568963024,3,False,C
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.344535475876994e-05,0.000705354626245766,,,,0.23815597500049546,-0.34905458668854183,1.0718778021903967,-0.27544619768503575,0.0218176724234302,12.785692704988556,16.528094726804337,2,False,C
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.2392528321250305e-05,0.0011209092093916713,0.00010069022056731436,208.54482059550097,,-0.43409521659264805,0.11414015008009772,0.8256067872435737,0.054180697517629835,0.030944938751418957,-11.197027259580185,-3.7122232159486206,4,False,C
theis_noise_06,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,8.719703604123976e-06,0.0004953559772503241,0.00010000616372596122,278.55277294433216,11.953165927579137,-1.746437758437698,-0.7024786289147451,0.8144830464331804,0.05673102809605976,0.019671476070126682,-10.472683443340095,-1.11667838880064,5,True,D
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.251427216412127e-05,0.0009633065703882671,,,,0.22337187987120097,-0.037383568533559716,0.7202245300549899,0.12348894504853086,0.01932532200238653,-27.097096012211196,-23.354693990395415,2,False,C
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.251427216412127e-05,0.0009633065703882671,,,,0.22337187987120097,-0.037383568533559716,0.7202245300549899,0.12348894504853086,0.01932532200238653,-27.097096012211196,-23.354693990395415,2,False,C
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.239769368284552e-05,0.0009624790810126858,,,99999.98902095629,0.2215053090533814,-0.038242947069178745,0.7202836121472149,0.12359865676301779,0.01954675420110062,-25.086963990289092,-19.47336095756542,3,True,C
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.213064234689593e-05,0.0007211029907071088,,,,0.21721629734978082,-0.3269733076444919,0.7916646860501504,-0.17651869730046674,0.02283592270069282,-17.06052711393341,-13.31812509211763,2,False,C
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.649871870079003e-05,0.0010414640178212345,0.00010000000029618131,117.14353710600831,,-0.07259824803619637,0.0406274327027172,0.6920946715235522,0.02252947855158124,0.008308905458823502,-28.289767597987847,-20.804963554356284,4,True,C
theis_noise_07,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,4.1707297618797986e-05,0.0009857881332382991,0.00010000142123762422,123.72715290110602,60.17782770580953,-0.18134688908573002,-0.01431382248031163,0.6918768134051049,0.021689251321353974,0.008359375958428443,-26.323759448342933,-16.967754393803478,5,True,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,5.9730722644697356e-05,0.0011026948021786765,,,,0.17782349976451864,0.09775700404931888,0.9198334863904206,0.22038069950672337,0.024820838829231757,-2.298038048900141,1.4443639729156414,2,False,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.9730722644697356e-05,0.0011026948021786765,,,,0.17782349976451864,0.09775700404931888,0.9198334863904206,0.22038069950672337,0.024820838829231757,-2.298038048900141,1.4443639729156414,2,False,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.9610170305213285e-05,0.0011020261227348191,,,99999.99999999984,0.17580319679026862,0.09715041529080115,0.9198128788534506,0.22064926307677277,0.02485690919669393,-0.2935874117350892,5.320015620988585,3,True,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.2329055515862e-05,0.000720002834314386,,,,0.22040469231554047,-0.32850013043202597,1.0160297541459897,-0.2346169371437875,0.023995652337237418,7.0613090103242255,10.803711032140008,2,False,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.074945295422717e-05,0.0011852358150015194,0.00010003388334359953,305.2184541710987,,-0.48615080144029854,0.16994175479050294,0.7948056729684574,0.010255490420471145,0.028647175537028724,-15.049535279985399,-7.564731236353834,4,True,C
theis_noise_08,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,5.399896193228993e-06,0.0004164344731078709,0.00010008526708018581,445.2079796521039,9.805995813450522,-2.225643275518803,-0.8760261572246033,0.7847735269185305,0.012495751072456615,0.020996853464280072,-14.264706636929976,-4.9087015823905205,5,True,D
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,3.7185353753534235e-05,0.0010723432193350132,,,,-0.2961080379785016,0.06984617869612474,0.8460296916721647,0.2827450232705008,0.02243810167867955,-7.876989456914375,-4.1345874350985925,2,False,C
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,3.7185353753534235e-05,0.0010723432193350132,,,,-0.2961080379785016,0.06984617869612474,0.8460296916721647,0.2827450232705008,0.02243810167867955,-7.876989456914375,-4.1345874350985925,2,False,C
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,2.2886825968307778e-05,0.0007698767894505564,,,22.93432112936029,-0.7814615456347243,-0.26152479063854167,0.8378361843441103,0.294857292079608,0.012737688547846952,-6.2790746097223895,-0.6654715769987156,3,False,C
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.22226583420975e-05,0.0007126248567264973,,,,0.21869621000969006,-0.33880014468075725,1.1066940810407087,-0.3227208958742382,0.023604485159397875,16.719024506564438,20.46142652838022,2,False,C
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,2.6875651549683166e-05,0.0011851186477934243,0.00013943846834467077,298.1306977320528,,-0.6208022755650521,0.1698428942951386,0.8026477880402406,0.03795638361413702,0.03900111019477301,-14.00563599784181,-6.520831954210246,4,False,C
theis_noise_09,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,4.8946906976657005e-06,0.0003920481307621302,0.00010001823967306173,394.0901887936683,9.469892354108929,-2.3238719188443886,-0.9363706641723811,0.7860985811779675,0.04844337902076495,0.017569648993386467,-13.929373136433,-4.573368081893545,5,True,D
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,5.475127731691254e-05,0.0010080958147028404,,,,0.0907776929855943,0.008063219400497095,0.7407951374199879,0.10874033062251602,0.013046493741980194,-24.768751729134337,-21.026349707318555,2,False,B
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.475127731691254e-05,0.0010080958147028404,,,,0.0907776929855943,0.008063219400497095,0.7407951374199879,0.10874033062251602,0.013046493741980194,-24.768751729134337,-21.026349707318555,2,False,B
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.468343247984705e-05,0.00100754025541063,,,99979.28398572865,0.08953777841217464,0.0075119697830524496,0.7408060955606789,0.10883616228909943,0.013163334385218838,-22.76553987941653,-17.151936846692855,3,True,C
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.201939068129031e-05,0.0007155898245299485,,,,0.21542408364398186,-0.3346481469428736,0.8215029884121465,-0.2854760317610005,0.021865139680425846,-10.30382848400371,-6.561426462187927,2,False,C
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.889821614504747e-05,0.0010582744107600903,0.000657738532434602,131.29552528970444,,-0.25107461330902314,0.056639667254286444,0.6915024461088002,-0.00011957369493101333,0.019013660806524557,-28.4238668625989,-20.939062818967336,4,False,C
theis_noise_10,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.6979320973555356e-05,0.0006544421560951432,0.00012268981324473077,173.8241654496852,17.515915338151657,-1.0800268151233938,-0.42397207630765066,0.6857217976076658,-0.0008384346627972652,0.02203749732101511,-27.2296848847842,-17.873679830244743,5,False,D
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,5.397074118415183e-05,0.0010989754461408542,,,,0.07641906437013625,0.0943783331708554,0.8930487885082846,0.2451394971567671,0.016322252021443485,-4.311044653839289,-0.568642632023507,2,False,C
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.397074118415183e-05,0.0010989754461408542,,,,0.07641906437013625,0.0943783331708554,0.8930487885082846,0.2451394971567671,0.016322252021443485,-4.311044653839289,-0.568642632023507,2,False,C
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.3904405609669276e-05,0.0010984670853760958,,,99999.99999999967,0.07518920587509892,0.0939156491492839,0.8930317327768016,0.24526506486330812,0.01634772508326787,-2.3092325496305293,3.3043704830931446,3,True,C
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,6.066292932658879e-05,0.0007463979431790136,,,,0.19330978657612582,-0.2924963851079262,1.0051544395884995,-0.19374088339952925,0.024390628256733164,5.270507647783574,9.012909669599356,2,False,C
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.2073284354820814e-05,0.0012078132502000303,0.00010829921686387907,301.0326143700523,,-0.4439995849050744,0.18881149335643438,0.7932023195209171,0.014042833664165496,0.02318474909258157,-15.236189302371923,-7.751385258740358,4,False,C
theis_noise_11,theis_noise,holdout,Theis plus measurement noise,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.0665020432955965e-05,0.0006479877922489546,0.00015324556297105033,397.2133381511238,13.852814787427647,-1.5450537376176883,-0.4338834219293044,0.7876888915218955,0.013343467177406624,0.01339156357693306,-13.907097524140525,-4.55109246960107,5,False,D
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,7.870241825927667e-05,0.0012096225808323872,,,,0.45365087708700075,0.19030839428507942,0.771703348693791,0.20787382811349628,0.011312254121303506,-18.458077887781712,-14.715675865965931,2,False,C
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,7.870241825927667e-05,0.0012096225808323872,,,,0.45365087708700075,0.19030839428507942,0.771703348693791,0.20787382811349628,0.011312254121303506,-18.458077887781712,-14.715675865965931,2,False,C
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,7.858016790315245e-05,0.0012086608864236206,,,99999.99999894487,0.45209634541600147,0.1895130413229603,0.7716583368869179,0.2079520454232342,0.01112345520994389,-16.460798375452203,-10.84719534272853,3,True,C
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010027768818306625,0.0007896952182271563,,,,0.695920213977004,-0.2361082076733859,0.9322440491194517,-0.2625900290878235,0.016673990726016736,-0.0061428416953113185,3.736259180120471,2,False,C
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,5.094505616021159e-05,0.001397142349867013,0.0001869528020262669,249.0344214218541,,0.018724716366944158,0.3344289719104767,0.6953155503163992,0.017966475789625912,0.02588956032759316,-27.863237449760888,-20.378433406129325,4,False,C
leaky_truth_00,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,9.6196625102109e-06,0.0005568921072462262,0.0002759142539055147,384.9584596085032,10.813380125997469,-1.6482138234645813,-0.5853837611459052,0.6817668957021192,0.016512322846159767,0.008153177014655356,-27.756293780972136,-18.40028872643268,5,False,D
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,6.83683791303944e-05,0.0012205194502185163,,,,0.31288741889452676,0.19927654699470077,0.36337539266760505,0.03413599721398947,0.014058054980505868,-93.76249789673982,-90.02009587492404,2,False,C
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,6.83683791303944e-05,0.0012205194502185163,,,,0.31288741889452676,0.19927654699470077,0.36337539266760505,0.03413599721398947,0.014058054980505868,-93.76249789673982,-90.02009587492404,2,False,C
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,5.9212170696377045e-05,0.0011126153654130706,,,50.569182709084366,0.16910410141934026,0.10671342892956683,0.36106378630044006,0.03749371970896929,0.007255351462985005,-92.28010676359621,-86.66650373087253,3,False,C
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010296631147022039,0.0007536875158084164,,,,0.7223788561967593,-0.2827774321435633,0.7127575527234482,-0.5324621076610541,0.01750147250918247,-7.867387027566657,-4.124985005750875,2,False,C
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,6.291631028011493e-05,0.0012492396796913484,0.00010000000000021716,36.83618357384578,,0.22978242959482106,0.22253511000440987,0.3611229751150504,0.017547773453612,0.017685957506096767,-90.67447949530992,-83.18967545167835,4,True,C
leaky_truth_01,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,3.962935993032229e-05,0.0009737268544668819,0.00010648591266619946,59.85759963027417,27.26098471064362,-0.23245274949622116,-0.02662445156169892,0.3533721299676531,0.00975653392276791,0.005191168911978564,-90.8356333471634,-81.47962829262394,5,False,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,8.694219470630866e-05,0.0011669933507284184,,,,0.5532204637327718,0.15443065554047314,0.581185641563243,0.11956894920407886,0.011170646582911736,-47.07704784019417,-43.334645818378384,2,False,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,8.694219470630866e-05,0.0011669933507284184,,,,0.5532204637327718,0.15443065554047314,0.581185641563243,0.11956894920407886,0.011170646582911736,-47.07704784019417,-43.334645818378384,2,False,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,8.67449949890598e-05,0.001165696115441544,,,99999.8517779459,0.5509497170838145,0.15331843255544642,0.5811809749711584,0.11967648986812633,0.011064380939951839,-45.07420755266413,-39.46060451994045,3,True,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010039180274779865,0.0007892024600726002,,,,0.6970575525580112,-0.2367323876659552,0.7148843777654414,-0.292657069382243,0.01574215389002872,-21.647927042280394,-17.905525020464612,2,False,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,6.0345982654441594e-05,0.00130100059559379,0.00010003830544338785,145.29170443162286,,0.18807137245049685,0.2631336573271812,0.5266919484549459,0.011237314440222829,0.018157280064148726,-54.53764003709429,-47.05283599346273,4,True,C
leaky_truth_02,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,2.6152982645440802e-05,0.0008608696319105336,0.00010000000123659137,208.42855852457748,18.940059295265367,-0.6480597623223839,-0.14981220075683122,0.5189155752906961,0.007377290631795448,0.0055958362512403105,-53.978008086746755,-44.6220030322073,5,True,C
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,8.265159485465785e-05,0.0011921470200064069,,,,0.5026111151398005,0.17575589996908672,0.5703489796067784,0.1327466077803213,0.009632098380322144,-48.33055351720332,-44.588151495387535,2,False,C
