case,record_id,well,time_h,pathway,bic_weight,deterministic_prediction_m,log_model_factor_sd
Massachusetts,Massachusetts|MW-06|5.276650043,MW-06,5.276650042785155,Lagging Darcy no-leakage,0.9669219306371691,0.2428760451573915,0.062026000039015594
Massachusetts,Massachusetts|MW-06|5.276650043,MW-06,5.276650042785155,Lagging Darcy with leakage,0.033078069361131536,0.2436061197151206,0.03522875708589355
Massachusetts,Massachusetts|MW-06|5.889533855,MW-06,5.889533855294078,Theis confined,1.4250462929779965e-12,0.240402469381274,0.16616804136684765
Massachusetts,Massachusetts|MW-06|5.889533855,MW-06,5.889533855294078,Hantush-Jacob leaky,2.742496116642802e-13,0.2404024675840436,0.16379433138136562
Massachusetts,Massachusetts|MW-06|5.889533855,MW-06,5.889533855294078,Lagging Darcy no-leakage,0.9669219306371691,0.2610895540509834,0.062026000039015594
Massachusetts,Massachusetts|MW-06|5.889533855,MW-06,5.889533855294078,Lagging Darcy with leakage,0.033078069361131536,0.2619855238914159,0.03522875708589355
Massachusetts,Massachusetts|MW-06|6.395560109,MW-06,6.3955601090681125,Theis confined,1.4250462929779965e-12,0.2509104152663,0.16616804136684765
Massachusetts,Massachusetts|MW-06|6.395560109,MW-06,6.3955601090681125,Hantush-Jacob leaky,2.742496116642802e-13,0.2509104132430212,0.16379433138136562
Massachusetts,Massachusetts|MW-06|6.395560109,MW-06,6.3955601090681125,Lagging Darcy no-leakage,0.9669219306371691,0.2750421772642224,0.062026000039015594
Massachusetts,Massachusetts|MW-06|6.395560109,MW-06,6.3955601090681125,Lagging Darcy with leakage,0.033078069361131536,0.2760565053139064,0.03522875708589355
Massachusetts,Massachusetts|MW-06|7.138592552,MW-06,7.138592551879871,Theis confined,1.4250462929779965e-12,0.2650661494877953,0.16616804136684765
Massachusetts,Massachusetts|MW-06|7.138592552,MW-06,7.138592551879871,Hantush-Jacob leaky,2.742496116642802e-13,0.2650661471543177,0.16379433138136562
Massachusetts,Massachusetts|MW-06|7.138592552,MW-06,7.138592551879871,Lagging Darcy no-leakage,0.9669219306371691,0.2940017797899644,0.062026000039015594
Massachusetts,Massachusetts|MW-06|7.138592552,MW-06,7.138592551879871,Lagging Darcy with leakage,0.033078069361131536,0.2951669603560349,0.03522875708589355
Massachusetts,Massachusetts|MW-06|7.859201623,MW-06,7.859201622956719,Theis confined,1.4250462929779965e-12,0.2775758505083074,0.16616804136684765
Massachusetts,Massachusetts|MW-06|7.859201623,MW-06,7.859201622956719,Hantush-Jacob leaky,2.742496116642802e-13,0.2775758478956541,0.16379433138136562
Massachusetts,Massachusetts|MW-06|7.859201623,MW-06,7.859201622956719,Lagging Darcy no-leakage,0.9669219306371691,0.3108958581477948,0.062026000039015594
Massachusetts,Massachusetts|MW-06|7.859201623,MW-06,7.859201622956719,Lagging Darcy with leakage,0.033078069361131536,0.3121875038620815,0.03522875708589355
Massachusetts,Massachusetts|MW-06|8.534572702,MW-06,8.534572701721865,Theis confined,1.4250462929779965e-12,0.2883839822178564,0.16616804136684765
Massachusetts,Massachusetts|MW-06|8.534572702,MW-06,8.534572701721865,Hantush-Jacob leaky,2.742496116642802e-13,0.2883839793604388,0.16379433138136562
Massachusetts,Massachusetts|MW-06|8.534572702,MW-06,8.534572701721865,Lagging Darcy no-leakage,0.9669219306371691,0.3255855570952355,0.062026000039015594
Massachusetts,Massachusetts|MW-06|8.534572702,MW-06,8.534572701721865,Lagging Darcy with leakage,0.033078069361131536,0.3269822182787141,0.03522875708589355
Massachusetts,Massachusetts|MW-06|8.772279083,MW-06,8.772279083080312,Theis confined,1.4250462929779965e-12,0.2920017788190842,0.16616804136684765
Massachusetts,Massachusetts|MW-06|8.772279083,MW-06,8.772279083080312,Hantush-Jacob leaky,2.742496116642802e-13,0.2920017758790339,0.16379433138136562
Massachusetts,Massachusetts|MW-06|8.772279083,MW-06,8.772279083080312,Lagging Darcy no-leakage,0.9669219306371691,0.3305204470365477,0.062026000039015594
Massachusetts,Massachusetts|MW-06|8.772279083,MW-06,8.772279083080312,Lagging Darcy with leakage,0.033078069361131536,0.3319515029439904,0.03522875708589355
Massachusetts,Massachusetts|MW-07|1.965739498,MW-07,1.965739497582156,Theis confined,8.710926452398524e-06,0.0037864074129399,0.16616804136684765
Massachusetts,Massachusetts|MW-07|1.965739498,MW-07,1.965739497582156,Hantush-Jacob leaky,0.9656239911853363,0.0035820822871098,0.16379433138136562
Massachusetts,Massachusetts|MW-07|1.965739498,MW-07,1.965739497582156,Lagging Darcy no-leakage,2.096689572722867e-09,0.0035889989325907,0.062026000039015594
Massachusetts,Massachusetts|MW-07|1.965739498,MW-07,1.965739497582156,Lagging Darcy with leakage,0.034367295791521764,0.0037972594930012,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.076574199,MW-07,2.0765741986630584,Theis confined,8.710926452398524e-06,0.0046430950369139,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.076574199,MW-07,2.0765741986630584,Hantush-Jacob leaky,0.9656239911853363,0.0044391613772629,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.076574199,MW-07,2.0765741986630584,Lagging Darcy no-leakage,2.096689572722867e-09,0.0044939229982977,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.076574199,MW-07,2.0765741986630584,Lagging Darcy with leakage,0.034367295791521764,0.004624329519714,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.224303323,MW-07,2.224303323119569,Theis confined,8.710926452398524e-06,0.0059209266170058,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.224303323,MW-07,2.224303323119569,Hantush-Jacob leaky,0.9656239911853363,0.0057291258505563,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.224303323,MW-07,2.224303323119569,Lagging Darcy no-leakage,2.096689572722867e-09,0.0058352654467925,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.224303323,MW-07,2.224303323119569,Lagging Darcy with leakage,0.034367295791521764,0.0058636479983196,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.382011468,MW-07,2.382011468205237,Theis confined,8.710926452398524e-06,0.0074473482674235,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.382011468,MW-07,2.382011468205237,Hantush-Jacob leaky,0.9656239911853363,0.0072831144581441,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.382011468,MW-07,2.382011468205237,Lagging Darcy no-leakage,2.096689572722867e-09,0.0074266186641992,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.382011468,MW-07,2.382011468205237,Lagging Darcy with leakage,0.034367295791521764,0.0073534902525569,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.622327482,MW-07,2.6223274823410767,Theis confined,8.710926452398524e-06,0.010068547675992,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.622327482,MW-07,2.6223274823410767,Hantush-Jacob leaky,0.9656239911853363,0.0099734502550155,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.622327482,MW-07,2.6223274823410767,Lagging Darcy no-leakage,2.096689572722867e-09,0.010138538537593,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.622327482,MW-07,2.6223274823410767,Lagging Darcy with leakage,0.034367295791521764,0.0099349786379683,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.808440393,MW-07,2.808440393300041,Theis confined,8.710926452398524e-06,0.012318361377709,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.808440393,MW-07,2.808440393300041,Hantush-Jacob leaky,0.9656239911853363,0.0122963908104117,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.808440393,MW-07,2.808440393300041,Lagging Darcy no-leakage,2.096689572722867e-09,0.0124511552995123,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.808440393,MW-07,2.808440393300041,Lagging Darcy with leakage,0.034367295791521764,0.0121717567105929,0.03522875708589355
Massachusetts,Massachusetts|MW-07|2.926412849,MW-07,2.92641284925295,Theis confined,8.710926452398524e-06,0.0138332840343617,0.16616804136684765
Massachusetts,Massachusetts|MW-07|2.926412849,MW-07,2.92641284925295,Hantush-Jacob leaky,0.9656239911853363,0.0138649703098585,0.16379433138136562
Massachusetts,Massachusetts|MW-07|2.926412849,MW-07,2.92641284925295,Lagging Darcy no-leakage,2.096689572722867e-09,0.0140026671058949,0.062026000039015594
Massachusetts,Massachusetts|MW-07|2.926412849,MW-07,2.92641284925295,Lagging Darcy with leakage,0.034367295791521764,0.0136875594654917,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.134435912,MW-07,3.1344359121725134,Theis confined,8.710926452398524e-06,0.0166544830090713,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.134435912,MW-07,3.1344359121725134,Hantush-Jacob leaky,0.9656239911853363,0.0167915283233768,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.134435912,MW-07,3.1344359121725134,Lagging Darcy no-leakage,2.096689572722867e-09,0.0168830175105616,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.134435912,MW-07,3.1344359121725134,Lagging Darcy with leakage,0.034367295791521764,0.0165283601100404,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.266102265,MW-07,3.266102264596502,Theis confined,8.710926452398524e-06,0.0185289673523045,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.266102265,MW-07,3.266102264596502,Hantush-Jacob leaky,0.9656239911853363,0.018737932271758,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.266102265,MW-07,3.266102264596502,Lagging Darcy no-leakage,2.096689572722867e-09,0.0187919411258554,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.266102265,MW-07,3.266102264596502,Lagging Darcy with leakage,0.034367295791521764,0.0184270713410868,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.40334403,MW-07,3.4033440303802185,Theis confined,8.710926452398524e-06,0.0205480195098336,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.40334403,MW-07,3.4033440303802185,Hantush-Jacob leaky,0.9656239911853363,0.0208346886362024,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.40334403,MW-07,3.4033440303802185,Lagging Darcy no-leakage,2.096689572722867e-09,0.0208449174439326,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.40334403,MW-07,3.4033440303802185,Lagging Darcy with leakage,0.034367295791521764,0.0204807043478036,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.54639916,MW-07,3.546399160038991,Theis confined,8.710926452398524e-06,0.0227163615086071,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.54639916,MW-07,3.546399160038991,Hantush-Jacob leaky,0.9656239911853363,0.0230855683602984,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.54639916,MW-07,3.546399160038991,Lagging Darcy no-leakage,2.096689572722867e-09,0.0230469521033199,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.54639916,MW-07,3.546399160038991,Lagging Darcy with leakage,0.034367295791521764,0.0226945479545486,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.798394218,MW-07,3.798394217570303,Theis confined,8.710926452398524e-06,0.0266734666804978,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.798394218,MW-07,3.798394217570303,Hantush-Jacob leaky,0.9656239911853363,0.027187550738616,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.798394218,MW-07,3.798394217570303,Lagging Darcy no-leakage,2.096689572722867e-09,0.0270607230221591,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.798394218,MW-07,3.798394217570303,Lagging Darcy with leakage,0.034367295791521764,0.0267523848688151,0.03522875708589355
Massachusetts,Massachusetts|MW-07|3.958106619,MW-07,3.9581066189457967,Theis confined,8.710926452398524e-06,0.0292592777570685,0.16616804136684765
Massachusetts,Massachusetts|MW-07|3.958106619,MW-07,3.9581066189457967,Hantush-Jacob leaky,0.9656239911853363,0.0298620743857384,0.16379433138136562
Massachusetts,Massachusetts|MW-07|3.958106619,MW-07,3.9581066189457967,Lagging Darcy no-leakage,2.096689572722867e-09,0.0296815973479851,0.062026000039015594
Massachusetts,Massachusetts|MW-07|3.958106619,MW-07,3.9581066189457967,Lagging Darcy with leakage,0.034367295791521764,0.0294132662054308,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.124426439,MW-07,4.124426439189231,Theis confined,8.710926452398524e-06,0.0320061915965822,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.124426439,MW-07,4.124426439189231,Hantush-Jacob leaky,0.9656239911853363,0.0326966427337057,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.124426439,MW-07,4.124426439189231,Lagging Darcy no-leakage,2.096689572722867e-09,0.0324650275165737,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.124426439,MW-07,4.124426439189231,Lagging Darcy with leakage,0.034367295791521764,0.0322453632257816,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.239245135,MW-07,4.239245135330145,Theis confined,8.710926452398524e-06,0.0339306299049354,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.239245135,MW-07,4.239245135330145,Hantush-Jacob leaky,0.9656239911853363,0.0346778928141078,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.239245135,MW-07,4.239245135330145,Lagging Darcy no-leakage,2.096689572722867e-09,0.0344149551911986,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.239245135,MW-07,4.239245135330145,Lagging Darcy with leakage,0.034367295791521764,0.0342317016993982,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.41732054,MW-07,4.417320540168519,Theis confined,8.710926452398524e-06,0.0369544242341806,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.41732054,MW-07,4.417320540168519,Hantush-Jacob leaky,0.9656239911853363,0.037782472065308,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.41732054,MW-07,4.417320540168519,Lagging Darcy no-leakage,2.096689572722867e-09,0.0374791430512271,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.41732054,MW-07,4.417320540168519,Lagging Darcy with leakage,0.034367295791521764,0.0373546532585514,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.540293029,MW-07,4.540293029152564,Theis confined,8.710926452398524e-06,0.0390666355273884,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.540293029,MW-07,4.540293029152564,Hantush-Jacob leaky,0.9656239911853363,0.0399444892115059,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.540293029,MW-07,4.540293029152564,Lagging Darcy no-leakage,2.096689572722867e-09,0.0396200872884388,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.540293029,MW-07,4.540293029152564,Lagging Darcy with leakage,0.034367295791521764,0.039536394136267,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.796666332,MW-07,4.796666332420432,Theis confined,8.710926452398524e-06,0.0435217854488002,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.796666332,MW-07,4.796666332420432,Hantush-Jacob leaky,0.9656239911853363,0.0444853353569206,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.796666332,MW-07,4.796666332420432,Lagging Darcy no-leakage,2.096689572722867e-09,0.0441380100379369,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.796666332,MW-07,4.796666332420432,Lagging Darcy with leakage,0.034367295791521764,0.0441351845961958,0.03522875708589355
Massachusetts,Massachusetts|MW-07|4.930134731,MW-07,4.930134730759986,Theis confined,8.710926452398524e-06,0.0458636165342877,0.16616804136684765
Massachusetts,Massachusetts|MW-07|4.930134731,MW-07,4.930134730759986,Hantush-Jacob leaky,0.9656239911853363,0.0468610360295404,0.16379433138136562
Massachusetts,Massachusetts|MW-07|4.930134731,MW-07,4.930134730759986,Lagging Darcy no-leakage,2.096689572722867e-09,0.0465143235914716,0.062026000039015594
Massachusetts,Massachusetts|MW-07|4.930134731,MW-07,4.930134730759986,Lagging Darcy with leakage,0.034367295791521764,0.0465491495156776,0.03522875708589355
Massachusetts,Massachusetts|MW-07|5.137501121,MW-07,5.13750112113143,Theis confined,8.710926452398524e-06,0.0495253545314927,0.16616804136684765
Massachusetts,Massachusetts|MW-07|5.137501121,MW-07,5.13750112113143,Hantush-Jacob leaky,0.9656239911853363,0.0505593926823917,0.16379433138136562
Massachusetts,Massachusetts|MW-07|5.137501121,MW-07,5.13750112113143,Lagging Darcy no-leakage,2.096689572722867e-09,0.0502324180989546,0.062026000039015594
Massachusetts,Massachusetts|MW-07|5.137501121,MW-07,5.13750112113143,Lagging Darcy with leakage,0.034367295791521764,0.0503164454156376,0.03522875708589355
Massachusetts,Massachusetts|MW-07|5.208384467,MW-07,5.208384466754603,Theis confined,8.710926452398524e-06,0.0507822896222142,0.16616804136684765
Massachusetts,Massachusetts|MW-07|5.208384467,MW-07,5.208384466754603,Hantush-Jacob leaky,0.9656239911853363,0.0518241466213896,0.16379433138136562
Massachusetts,Massachusetts|MW-07|5.208384467,MW-07,5.208384466754603,Lagging Darcy no-leakage,2.096689572722867e-09,0.051509443562897,0.062026000039015594
Massachusetts,Massachusetts|MW-07|5.208384467,MW-07,5.208384466754603,Lagging Darcy with leakage,0.034367295791521764,0.0516071143799996,0.03522875708589355
Massachusetts,Massachusetts|MW-07|5.502626556,MW-07,5.502626555875864,Theis confined,8.710926452398524e-06,0.0560201531348685,0.16616804136684765
Massachusetts,Massachusetts|MW-07|5.502626556,MW-07,5.502626555875864,Hantush-Jacob leaky,0.9656239911853363,0.0570673928375977,0.16379433138136562
Massachusetts,Massachusetts|MW-07|5.502626556,MW-07,5.502626555875864,Lagging Darcy no-leakage,2.096689572722867e-09,0.0568354846601969,0.062026000039015594
Massachusetts,Massachusetts|MW-07|5.502626556,MW-07,5.502626555875864,Lagging Darcy with leakage,0.034367295791521764,0.0569684729279125,0.03522875708589355
Massachusetts,Massachusetts|MW-07|5.733997406,MW-07,5.733997406496445,Theis confined,8.710926452398524e-06,0.060153066833686,0.16616804136684765
Massachusetts,Massachusetts|MW-07|5.733997406,MW-07,5.733997406496445,Hantush-Jacob leaky,0.9656239911853363,0.0611724821183535,0.16379433138136562
Massachusetts,Massachusetts|MW-07|5.733997406,MW-07,5.733997406496445,Lagging Darcy no-leakage,2.096689572722867e-09,0.0610433660620961,0.062026000039015594
Massachusetts,Massachusetts|MW-07|5.733997406,MW-07,5.733997406496445,Lagging Darcy with leakage,0.034367295791521764,0.061175748053414,0.03522875708589355
Massachusetts,Massachusetts|MW-07|6.057774715,MW-07,6.0577747148318215,Theis confined,8.710926452398524e-06,0.0659419929851792,0.16616804136684765
Massachusetts,Massachusetts|MW-07|6.057774715,MW-07,6.0577747148318215,Hantush-Jacob leaky,0.9656239911853363,0.0668728278792711,0.16379433138136562
Massachusetts,Massachusetts|MW-07|6.057774715,MW-07,6.0577747148318215,Lagging Darcy no-leakage,2.096689572722867e-09,0.0669457673463081,0.062026000039015594
Massachusetts,Massachusetts|MW-07|6.057774715,MW-07,6.0577747148318215,Lagging Darcy with leakage,0.034367295791521764,0.0670275867226559,0.03522875708589355
Massachusetts,Massachusetts|MW-07|6.312570769,MW-07,6.312570769077672,Theis confined,8.710926452398524e-06,0.0704918394984536,0.16616804136684765
Massachusetts,Massachusetts|MW-07|6.312570769,MW-07,6.312570769077672,Hantush-Jacob leaky,0.9656239911853363,0.0713110525531112,0.16379433138136562
Massachusetts,Massachusetts|MW-07|6.312570769,MW-07,6.312570769077672,Lagging Darcy no-leakage,2.096689572722867e-09,0.0715919656456851,0.062026000039015594
Massachusetts,Massachusetts|MW-07|6.312570769,MW-07,6.312570769077672,Lagging Darcy with leakage,0.034367295791521764,0.071588180227568,0.03522875708589355
Massachusetts,Massachusetts|MW-07|6.488134577,MW-07,6.488134577074775,Theis confined,8.710926452398524e-06,0.0736198188070037,0.16616804136684765
Massachusetts,Massachusetts|MW-07|6.488134577,MW-07,6.488134577074775,Hantush-Jacob leaky,0.9656239911853363,0.0743402714198913,0.16379433138136562
Massachusetts,Massachusetts|MW-07|6.488134577,MW-07,6.488134577074775,Lagging Darcy no-leakage,2.096689572722867e-09,0.0747899092417306,0.062026000039015594
Massachusetts,Massachusetts|MW-07|6.488134577,MW-07,6.488134577074775,Lagging Darcy with leakage,0.034367295791521764,0.0747016611348626,0.03522875708589355
Massachusetts,Massachusetts|MW-07|6.854584977,MW-07,6.854584977044736,Theis confined,8.710926452398524e-06,0.0801209461187329,0.16616804136684765
Massachusetts,Massachusetts|MW-07|6.854584977,MW-07,6.854584977044736,Hantush-Jacob leaky,0.9656239911853363,0.0805773385737932,0.16379433138136562
Massachusetts,Massachusetts|MW-07|6.854584977,MW-07,6.854584977044736,Lagging Darcy no-leakage,2.096689572722867e-09,0.0814462316424665,0.062026000039015594
Massachusetts,Massachusetts|MW-07|6.854584977,MW-07,6.854584977044736,Lagging Darcy with leakage,0.034367295791521764,0.0811103357064697,0.03522875708589355
Massachusetts,Massachusetts|MW-07|7.241542792,MW-07,7.241542791753417,Theis confined,8.710926452398524e-06,0.0869320396699381,0.16616804136684765
Massachusetts,Massachusetts|MW-07|7.241542792,MW-07,7.241542791753417,Hantush-Jacob leaky,0.9656239911853363,0.0870245345002547,0.16379433138136562
Massachusetts,Massachusetts|MW-07|7.241542792,MW-07,7.241542791753417,Lagging Darcy no-leakage,2.096689572722867e-09,0.0884340912393271,0.062026000039015594
Massachusetts,Massachusetts|MW-07|7.241542792,MW-07,7.241542791753417,Lagging Darcy with leakage,0.034367295791521764,0.0877263441679479,0.03522875708589355
Massachusetts,Massachusetts|MW-07|7.650545753,MW-07,7.650545752606605,Theis confined,8.710926452398524e-06,0.0940567514625085,0.16616804136684765
Massachusetts,Massachusetts|MW-07|7.650545753,MW-07,7.650545752606605,Hantush-Jacob leaky,0.9656239911853363,0.0936705445397837,0.16379433138136562
Massachusetts,Massachusetts|MW-07|7.650545753,MW-07,7.650545752606605,Lagging Darcy no-leakage,2.096689572722867e-09,0.0957590885867217,0.062026000039015594
Massachusetts,Massachusetts|MW-07|7.650545753,MW-07,7.650545752606605,Lagging Darcy with leakage,0.034367295791521764,0.0945297961883328,0.03522875708589355
Massachusetts,Massachusetts|MW-07|8.082543351,MW-07,8.082543351396787,Theis confined,8.710926452398524e-06,0.1014865238783911,0.16616804136684765
Massachusetts,Massachusetts|MW-07|8.082543351,MW-07,8.082543351396787,Hantush-Jacob leaky,0.9656239911853363,0.1004918320402686,0.16379433138136562
Massachusetts,Massachusetts|MW-07|8.082543351,MW-07,8.082543351396787,Lagging Darcy no-leakage,2.096689572722867e-09,0.1034141844412595,0.062026000039015594
Massachusetts,Massachusetts|MW-07|8.082543351,MW-07,8.082543351396787,Lagging Darcy with leakage,0.034367295791521764,0.1014873842382147,0.03522875708589355
Massachusetts,Massachusetts|MW-07|8.538934233,MW-07,8.538934232887996,Theis confined,8.710926452398524e-06,0.1092187866311229,0.16616804136684765
Massachusetts,Massachusetts|MW-07|8.538934233,MW-07,8.538934232887996,Hantush-Jacob leaky,0.9656239911853363,0.1074698617673069,0.16379433138136562
Massachusetts,Massachusetts|MW-07|8.538934233,MW-07,8.538934232887996,Lagging Darcy no-leakage,2.096689572722867e-09,0.1113983647176965,0.062026000039015594
Massachusetts,Massachusetts|MW-07|8.538934233,MW-07,8.538934232887996,Lagging Darcy with leakage,0.034367295791521764,0.1085702314722039,0.03522875708589355
Massachusetts,Massachusetts|MW-07|9.400655243,MW-07,9.400655243128096,Theis confined,8.710926452398524e-06,0.1234657964411471,0.16616804136684765
Massachusetts,Massachusetts|MW-07|9.400655243,MW-07,9.400655243128096,Hantush-Jacob leaky,0.9656239911853363,0.1199964502500809,0.16379433138136562
Massachusetts,Massachusetts|MW-07|9.400655243,MW-07,9.400655243128096,Lagging Darcy no-leakage,2.096689572722867e-09,0.1261543089663763,0.062026000039015594
Massachusetts,Massachusetts|MW-07|9.400655243,MW-07,9.400655243128096,Lagging Darcy with leakage,0.034367295791521764,0.1211715979837125,0.03522875708589355
Massachusetts,Massachusetts|MW-07|10.06902953,MW-07,10.069029533069491,Theis confined,8.710926452398524e-06,0.1341859180102835,0.16616804136684765
Massachusetts,Massachusetts|MW-07|10.06902953,MW-07,10.069029533069491,Hantush-Jacob leaky,0.9656239911853363,0.1291331595847017,0.16379433138136562
Massachusetts,Massachusetts|MW-07|10.06902953,MW-07,10.069029533069491,Lagging Darcy no-leakage,2.096689572722867e-09,0.1372938283457915,0.062026000039015594
Massachusetts,Massachusetts|MW-07|10.06902953,MW-07,10.069029533069491,Lagging Darcy with leakage,0.034367295791521764,0.1302491459024968,0.03522875708589355
Massachusetts,Massachusetts|MW-07|11.23913798,MW-07,11.239137979325884,Theis confined,8.710926452398524e-06,0.152251218652705,0.16616804136684765
Massachusetts,Massachusetts|MW-07|11.23913798,MW-07,11.239137979325884,Hantush-Jacob leaky,0.9656239911853363,0.1439556257811676,0.16379433138136562
Massachusetts,Massachusetts|MW-07|11.23913798,MW-07,11.239137979325884,Lagging Darcy no-leakage,2.096689572722867e-09,0.1561319534112646,0.062026000039015594
Massachusetts,Massachusetts|MW-07|11.23913798,MW-07,11.239137979325884,Lagging Darcy with leakage,0.034367295791521764,0.1447230121758915,0.03522875708589355
Massachusetts,Massachusetts|MW-07|11.3946549,MW-07,11.394654896348008,Theis confined,8.710926452398524e-06,0.1545856588773394,0.16616804136684765
Massachusetts,Massachusetts|MW-07|11.3946549,MW-07,11.394654896348008,Hantush-Jacob leaky,0.9656239911853363,0.145817666994823,0.16379433138136562
Massachusetts,Massachusetts|MW-07|11.3946549,MW-07,11.394654896348008,Lagging Darcy no-leakage,2.096689572722867e-09,0.1585719977032788,0.062026000039015594
Massachusetts,Massachusetts|MW-07|11.3946549,MW-07,11.394654896348008,Lagging Darcy with leakage,0.034367295791521764,0.1465161999015417,0.03522875708589355
Massachusetts,Massachusetts|MW-08|0.1922193488,MW-08,0.1922193487680795,Theis confined,2.669889105563309e-23,0.7998652064302723,0.16616804136684765
Massachusetts,Massachusetts|MW-08|0.1922193488,MW-08,0.1922193487680795,Hantush-Jacob leaky,0.945537321727814,0.6669997548317669,0.16379433138136562
Massachusetts,Massachusetts|MW-08|0.1922193488,MW-08,0.1922193487680795,Lagging Darcy no-leakage,4.577233106850413e-31,0.7065332096850675,0.062026000039015594
Massachusetts,Massachusetts|MW-08|0.1922193488,MW-08,0.1922193487680795,Lagging Darcy with leakage,0.05446267827218603,0.6768464775959775,0.03522875708589355
Massachusetts,Massachusetts|MW-08|0.3566915696,MW-08,0.3566915696113067,Theis confined,2.669889105563309e-23,1.0310633927863817,0.16616804136684765
Massachusetts,Massachusetts|MW-08|0.3566915696,MW-08,0.3566915696113067,Hantush-Jacob leaky,0.945537321727814,0.988329912722372,0.16379433138136562
Massachusetts,Massachusetts|MW-08|0.3566915696,MW-08,0.3566915696113067,Lagging Darcy no-leakage,4.577233106850413e-31,0.9298885803199002,0.062026000039015594
Massachusetts,Massachusetts|MW-08|0.3566915696,MW-08,0.3566915696113067,Lagging Darcy with leakage,0.05446267827218603,0.9873453125454652,0.03522875708589355
Massachusetts,Massachusetts|MW-08|0.5216464785,MW-08,0.5216464784559247,Theis confined,2.669889105563309e-23,1.176683067333242,0.16616804136684765
Massachusetts,Massachusetts|MW-08|0.5216464785,MW-08,0.5216464784559247,Hantush-Jacob leaky,0.945537321727814,1.190717449747757,0.16379433138136562
Massachusetts,Massachusetts|MW-08|0.5216464785,MW-08,0.5216464784559247,Lagging Darcy no-leakage,4.577233106850413e-31,1.071943155719688,0.062026000039015594
Massachusetts,Massachusetts|MW-08|0.5216464785,MW-08,0.5216464784559247,Lagging Darcy with leakage,0.05446267827218603,1.1825318041041066,0.03522875708589355
Massachusetts,Massachusetts|MW-08|0.6929341774,MW-08,0.6929341773519717,Theis confined,2.669889105563309e-23,1.2865909212127806,0.16616804136684765
